Area,X,Y,Perim.,BX,BY,Width,Height
108,1394.093,12.028,0,1388,7,13,11
122,1253.172,14.762,0,1247,9,14,14
136,720.507,22.691,0,715,15,12,15
60,828.283,20.067,0,826,15,6,12
56,640.429,19.446,0,636,17,10,7
119,1197.261,37.412,0,1191,33,14,11
50,646.820,41.100,0,643,38,9,7
92,633.500,47.435,0,628,43,12,9
49,827.592,51.796,0,824,49,9,7
81,716.049,61.481,0,712,56,9,13
99,422.596,76.333,0,416,73,15,8
82,664.720,75.902,0,658,73,14,7
91,508.099,84.923,0,503,80,11,11
124,360.194,87.185,0,355,81,11,14
119,520.395,98.790,0,512,95,18,9
206,543.612,102.529,0,536,95,18,16
153,727.575,101.451,0,720,95,15,15
59,579.102,100.424,0,576,96,7,10
28,899.929,98.929,0,898,96,5,7
92,451.891,111.315,0,449,104,7,15
156,830.692,110.910,0,825,104,13,16
211,624.275,114.024,0,615,105,22,15
109,532.716,117.550,0,528,111,12,14
60,659.500,115.000,0,656,111,8,9
37,333.027,116.541,0,330,113,7,8
188,720.410,121.287,0,713,115,17,14
178,949.730,125.556,0,945,115,13,20
77,699.078,123.662,0,694,119,11,10
139,516.957,129.532,0,512,121,13,17
32,1236.250,123.688,0,1234,121,6,7
88,743.284,131.795,0,738,127,11,10
151,833.503,134.642,0,827,128,14,15
130,569.615,135.631,0,564,130,13,12
101,675.505,138.960,0,670,132,11,14
93,395.452,145.355,0,392,139,8,14
186,856.575,147.011,0,850,139,17,17
281,433.132,150.502,0,420,144,28,13
87,537.126,149.414,0,532,145,11,10
94,947.543,152.053,0,943,146,10,13
22,938.955,154.545,0,937,152,6,6
42,940.429,163.143,0,938,159,6,9
58,1012.379,162.517,0,1009,159,8,8
118,414.983,165.949,0,408,161,16,13
161,1064.379,167.925,0,1058,161,14,15
62,898.742,171.258,0,895,167,9,9
59,476.271,171.864,0,472,169,10,7
167,882.150,175.341,0,874,169,16,16
112,940.045,177.411,0,936,171,10,14
63,483.111,179.254,0,479,175,9,9
227,1003.405,182.991,0,994,176,20,14
285,1325.761,193.621,0,1313,180,28,25
150,457.893,193.793,0,451,187,14,14
203,984.517,200.409,0,977,193,17,15
48,452.500,211.500,0,449,208,8,8
134,968.291,216.045,0,963,209,12,15
60,395.950,215.600,0,392,211,8,10
53,370.642,219.321,0,367,216,8,8
37,987.324,219.541,0,985,216,6,8
47,1107.447,219.936,0,1105,216,6,9
213,1409.822,224.751,0,1401,216,15,23
48,460.042,219.938,0,456,217,9,7
62,994.194,220.629,0,990,217,9,9
22,1067.091,218.909,0,1065,217,5,5
80,1219.225,220.912,0,1213,217,14,8
44,1163.523,229.864,0,1161,225,6,11
61,996.246,234.377,0,993,229,8,11
101,359.277,235.119,0,353,230,13,10
87,1003.310,237.954,0,999,232,9,13
