 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,31,737.532,178.661,24.971,734,176,8,7,0.625,9.899,735,183,45.000,7.000,1.486,0.673,0.765,cell
2,28,746.714,190.893,24.385,742,188,10,6,0.592,10.770,742,193,21.801,4.427,3.046,0.328,0.747,cell
3,64,728.438,216.609,33.213,724,212,9,9,0.729,11.402,724,220,37.875,9.000,1.239,0.807,0.883,cell
4,60,776.283,243.333,27.799,772,239,9,9,0.976,9.849,772,241,156.038,9.000,1.042,0.960,0.902,cell
5,30,767.767,249.100,28.971,764,246,7,7,0.449,8.602,765,253,54.462,7.000,1.220,0.820,0.698,cell
6,30,488.433,269.333,24.142,485,266,8,6,0.647,8.944,485,267,153.435,6.000,1.754,0.570,0.759,cell
7,149,553.346,271.641,52.527,544,266,19,11,0.679,19.647,544,274,14.744,10.601,2.107,0.475,0.847,cell
8,32,530.531,289.594,22.142,527,287,8,5,0.820,8.944,527,292,26.565,5.000,1.626,0.615,0.865,cell
9,57,921.553,293.360,28.385,917,289,9,9,0.889,9.899,918,290,135.000,8.497,1.102,0.907,0.870,cell
10,62,594.774,301.984,28.385,590,298,10,8,0.967,10.770,590,304,21.801,8.000,1.159,0.863,0.899,cell
11,63,873.198,302.563,29.213,868,298,10,9,0.928,10.440,868,303,16.699,8.974,1.158,0.864,0.869,cell
12,64,688.703,305.219,29.213,684,300,9,10,0.942,10.440,688,300,106.699,8.944,1.124,0.889,0.889,cell
13,90,976.111,304.400,34.385,970,300,12,9,0.957,12.649,970,303,161.565,9.000,1.284,0.779,0.938,cell
14,79,641.538,307.399,31.799,637,302,9,11,0.982,12.083,639,313,65.556,9.000,1.230,0.813,0.929,cell
15,88,555.227,310.193,60.184,549,303,13,14,0.305,16.643,551,317,57.265,9.765,2.045,0.489,0.707,cell
16,86,912.558,310.570,46.042,906,304,11,12,0.510,14.213,906,307,140.711,10.585,1.275,0.784,0.789,cell
17,58,437.655,313.621,38.627,434,307,8,13,0.488,14.318,434,320,65.225,7.778,2.010,0.497,0.784,cell
18,44,581.977,312.227,23.799,578,308,8,8,0.976,8.602,578,314,35.538,7.766,1.146,0.872,0.854,cell
19,82,922.439,315.329,32.971,918,310,9,11,0.948,12.530,919,310,118.610,9.000,1.342,0.745,0.937,cell
20,101,968.906,325.619,41.698,963,319,13,13,0.730,14.866,965,331,42.274,11.119,1.327,0.753,0.811,cell
21,105,650.024,329.205,38.042,643,324,14,10,0.912,14.560,643,327,164.055,10.000,1.510,0.662,0.913,cell
22,55,756.809,335.882,26.385,752,332,9,8,0.993,9.487,752,335,161.565,8.000,1.089,0.919,0.909,cell
23,52,1042.962,339.904,44.527,1038,334,10,11,0.330,13.038,1040,345,57.529,9.261,1.282,0.780,0.634,cell
24,77,842.929,341.500,32.627,838,336,10,11,0.909,13.038,840,336,122.471,9.153,1.443,0.693,0.885,cell
25,50,422.860,342.080,37.799,419,338,8,9,0.440,10.817,421,347,56.310,8.000,1.180,0.847,0.800,cell
26,36,482.444,350.333,22.142,480,346,6,8,0.923,8.944,480,346,116.565,6.000,1.331,0.751,0.900,cell
27,32,982.938,353.406,29.213,976,350,11,8,0.471,13.601,976,350,143.973,4.912,3.209,0.312,0.674,cell
28,67,475.560,361.784,46.527,471,353,9,17,0.389,17.464,474,353,103.241,7.727,3.030,0.330,0.588,cell
29,60,1070.533,358.317,35.213,1067,353,8,10,0.608,11.180,1068,363,63.435,8.000,1.341,0.746,0.845,cell
30,93,1028.952,362.898,35.799,1024,357,10,12,0.912,12.806,1025,358,128.660,10.000,1.209,0.827,0.907,cell
31,207,820.901,372.094,67.255,814,362,15,21,0.575,23.324,816,362,120.964,14.391,1.835,0.545,0.821,cell
32,63,904.849,371.865,29.456,900,367,10,10,0.912,10.198,900,371,168.690,9.192,1.103,0.907,0.846,cell
33,59,840.144,380.924,27.213,836,376,9,9,1.000,10.000,837,377,126.870,8.485,1.148,0.871,0.901,cell
34,33,915.773,379.712,27.799,912,376,8,7,0.537,8.544,912,378,159.444,6.641,1.439,0.695,0.733,cell
35,57,699.447,382.518,27.556,695,379,9,8,0.943,10.296,695,385,29.055,8.000,1.234,0.811,0.912,cell
36,70,989.486,393.714,30.971,985,389,10,9,0.917,12.042,985,398,41.634,8.974,1.246,0.803,0.903,cell
37,27,383.352,400.130,19.899,379,398,8,4,0.857,8.246,379,400,165.964,4.000,1.853,0.540,0.931,cell
38,43,885.895,401.663,25.556,882,398,7,8,0.827,9.220,883,398,130.601,7.000,1.274,0.785,0.860,cell
39,75,470.460,404.060,33.799,466,399,9,10,0.825,11.662,467,399,120.964,9.000,1.110,0.901,0.909,cell
40,56,381.768,406.750,36.971,378,403,9,9,0.515,11.402,378,410,37.875,9.000,1.253,0.798,0.818,cell
41,97,946.758,425.232,38.627,940,420,13,10,0.817,15.811,940,429,34.695,9.707,1.623,0.616,0.915,cell
42,63,444.579,428.833,28.728,440,425,9,8,0.959,11.402,440,432,37.875,8.000,1.234,0.811,0.947,cell
43,92,705.946,434.391,49.113,701,427,9,15,0.479,15.811,704,442,71.565,9.000,1.584,0.632,0.821,cell
44,47,760.734,432.777,32.870,756,428,9,9,0.547,9.487,756,431,161.565,8.485,1.136,0.880,0.783,cell
45,36,659.278,436.278,26.971,654,433,10,7,0.622,11.662,654,434,149.036,5.267,2.618,0.382,0.735,cell
46,34,499.206,450.176,30.971,496,447,7,7,0.445,8.062,497,447,119.745,7.000,1.065,0.939,0.773,cell
47,71,1006.542,456.120,30.627,1001,452,11,9,0.951,11.180,1001,455,169.695,9.000,1.179,0.848,0.893,cell
48,57,643.693,465.675,38.527,638,460,11,12,0.483,13.038,638,463,147.529,8.485,1.529,0.654,0.695,cell
49,78,771.615,466.167,38.284,766,461,13,11,0.669,15.620,767,471,39.806,8.951,1.900,0.526,0.796,cell
50,35,566.586,465.929,30.627,563,462,7,8,0.469,8.944,565,470,63.435,6.957,1.478,0.677,0.737,cell
51,61,988.484,470.631,27.213,984,466,9,9,1.000,10.296,984,473,29.055,8.485,1.172,0.853,0.910,cell
52,41,554.402,473.402,31.556,552,467,5,13,0.517,13.342,554,480,77.005,5.000,3.365,0.297,0.752,cell
53,32,1074.250,472.875,26.728,1068,471,12,4,0.563,12.369,1068,472,165.964,3.976,3.587,0.279,0.810,cell
54,82,660.451,477.537,32.971,656,472,9,11,0.948,12.083,658,483,65.556,9.000,1.223,0.818,0.927,cell
55,86,824.698,477.605,36.042,819,472,11,12,0.832,12.806,820,481,38.660,10.119,1.265,0.791,0.869,cell
56,108,621.065,482.130,54.184,615,475,13,14,0.462,15.264,617,475,121.608,12.481,1.367,0.732,0.788,cell
57,111,595.671,484.563,54.184,587,477,14,15,0.475,16.155,593,492,68.199,12.021,1.260,0.794,0.747,cell
58,29,696.948,483.466,27.556,694,480,7,7,0.480,8.602,694,487,35.538,6.548,1.407,0.711,0.707,cell
59,117,666.141,496.184,52.527,660,490,13,13,0.533,15.264,662,490,121.608,12.659,1.097,0.912,0.830,cell
60,47,790.840,495.096,29.799,787,491,8,8,0.665,10.000,787,498,36.870,7.761,1.362,0.734,0.855,cell
61,83,380.380,503.693,35.213,375,499,12,9,0.841,13.000,375,507,22.620,9.000,1.266,0.790,0.897,cell
62,59,718.059,503.703,27.799,714,499,8,10,0.959,10.440,716,499,106.699,8.000,1.264,0.791,0.901,cell
63,59,436.907,512.720,27.799,433,508,8,10,0.959,10.770,435,508,111.801,8.000,1.197,0.835,0.881,cell
64,79,1139.968,535.032,46.870,1134,528,11,12,0.452,13.416,1135,540,63.435,10.461,1.318,0.759,0.802,cell
65,37,841.959,536.581,28.627,838,533,8,8,0.567,8.602,839,539,35.538,7.649,1.203,0.831,0.733,cell
66,46,577.804,539.152,32.627,574,535,8,8,0.543,10.000,575,543,53.130,8.000,1.122,0.891,0.807,cell
67,57,555.851,547.693,26.971,552,543,8,9,0.985,10.296,554,543,119.055,8.000,1.177,0.850,0.919,cell
68,47,743.011,547.819,33.799,739,544,8,8,0.517,9.434,739,546,147.995,8.000,1.006,0.994,0.817,cell
69,72,881.111,551.528,38.042,876,546,11,11,0.625,14.213,878,546,129.289,8.746,1.839,0.544,0.804,cell
70,83,896.392,550.922,49.941,889,546,14,11,0.418,16.279,889,546,137.490,10.381,1.432,0.698,0.741,cell
71,59,674.839,556.568,27.556,671,552,8,9,0.976,10.296,672,561,60.945,8.000,1.174,0.852,0.922,cell
72,57,1099.132,557.904,37.698,1091,554,14,8,0.504,14.866,1091,554,160.346,8.000,2.101,0.476,0.667,cell
73,76,993.000,560.776,31.799,988,556,10,10,0.944,11.662,988,564,30.964,9.391,1.224,0.817,0.910,cell
74,70,970.871,568.657,35.213,966,564,10,9,0.709,12.042,966,572,41.634,9.000,1.276,0.784,0.892,cell
75,45,673.789,568.767,35.213,670,565,8,9,0.456,9.487,671,565,108.435,8.000,1.061,0.942,0.776,cell
76,90,546.800,570.233,36.042,540,566,13,9,0.871,13.342,540,571,12.995,9.000,1.371,0.729,0.905,cell
77,31,929.048,572.597,23.556,926,569,6,8,0.702,8.602,927,576,54.462,5.883,1.610,0.621,0.775,cell
78,61,434.238,581.762,27.799,430,577,9,9,0.992,10.630,430,585,41.186,8.485,1.227,0.815,0.904,cell
79,85,879.524,583.029,45.698,871,579,16,9,0.511,16.763,871,582,162.646,8.974,1.824,0.548,0.766,cell
80,57,672.658,607.325,30.385,668,603,10,8,0.776,10.630,668,610,41.186,8.000,1.174,0.852,0.844,cell
81,25,914.460,613.380,25.213,910,610,10,7,0.494,12.207,910,617,34.992,3.748,4.259,0.235,0.735,cell
82,35,947.129,618.557,30.627,944,614,7,8,0.469,8.602,945,615,125.538,7.000,1.307,0.765,0.722,cell
83,26,330.115,620.077,20.142,327,617,6,7,0.805,9.220,327,617,130.601,5.400,2.014,0.497,0.788,cell
84,140,1097.093,654.836,49.113,1091,646,13,18,0.729,19.313,1094,664,68.749,10.286,2.097,0.477,0.859,cell
85,58,1036.914,667.828,27.799,1033,663,8,10,0.943,10.770,1035,663,111.801,8.000,1.279,0.782,0.885,cell
86,80,444.863,669.462,56.527,438,666,17,8,0.315,18.028,438,672,19.440,8.000,2.025,0.494,0.727,cell
87,28,836.143,675.071,19.314,833,672,6,6,0.943,8.485,833,678,45.000,5.547,1.598,0.626,0.903,cell
88,28,422.786,677.000,19.899,419,675,8,4,0.889,8.544,419,679,20.556,4.000,1.977,0.506,0.933,cell
89,97,522.727,684.552,58.770,518,676,11,16,0.353,16.763,520,692,72.646,10.817,1.568,0.638,0.749,cell
90,218,831.917,686.161,91.640,821,679,24,16,0.326,24.739,821,691,14.036,15.719,1.803,0.555,0.687,cell
91,28,423.500,681.643,21.314,419,680,9,4,0.775,9.220,419,680,167.471,4.000,2.262,0.442,0.903,cell
92,45,534.300,706.078,35.799,530,702,9,8,0.441,9.487,530,705,161.565,8.000,1.120,0.893,0.744,cell
93,44,722.477,718.659,31.456,718,714,9,9,0.559,10.000,719,722,36.870,7.603,1.420,0.704,0.733,cell
94,198,612.919,732.662,86.125,601,724,21,18,0.335,21.587,601,733,13.392,17.591,1.282,0.780,0.702,cell
95,26,1073.538,727.385,20.728,1069,725,9,4,0.760,9.220,1069,727,167.471,4.000,2.419,0.413,0.867,cell
96,119,807.979,736.349,57.598,802,727,12,19,0.451,19.647,807,746,75.256,12.000,1.643,0.609,0.713,cell
97,36,816.444,731.861,24.142,814,727,6,9,0.776,10.296,814,727,119.055,5.814,2.094,0.478,0.847,cell
98,49,1077.643,735.112,33.698,1072,730,12,11,0.542,15.620,1072,731,140.194,5.378,3.415,0.293,0.748,cell
99,45,487.167,735.078,37.456,483,731,10,9,0.403,11.180,483,738,26.565,8.321,1.488,0.672,0.652,cell
100,62,555.177,741.161,28.385,551,736,8,10,0.967,10.817,552,737,123.690,8.000,1.240,0.806,0.912,cell
101,42,754.310,742.381,30.042,751,738,8,9,0.585,9.487,753,738,108.435,7.546,1.325,0.755,0.764,cell
102,25,996.980,741.300,23.314,994,738,6,8,0.578,9.434,995,738,122.005,5.814,1.629,0.614,0.704,cell
103,74,674.595,745.122,31.556,670,740,9,10,0.934,12.207,671,750,55.008,9.000,1.299,0.770,0.925,cell
104,58,991.345,746.483,29.456,986,742,11,9,0.840,11.180,986,746,169.695,8.232,1.290,0.775,0.823,cell
105,60,1007.100,748.417,42.042,1002,744,11,9,0.427,11.402,1003,752,37.875,9.000,1.148,0.871,0.741,cell
106,29,957.983,766.259,22.971,955,763,6,7,0.691,8.062,957,770,60.255,6.000,1.385,0.722,0.806,cell
107,33,475.894,771.530,26.971,472,766,7,10,0.570,11.180,473,776,63.435,5.367,2.834,0.353,0.710,cell
