Area,X,Y,Perim.,BX,BY,Width,Height
117,736.094,182.709,0,729,178,15,11
32,754.406,183.062,0,751,180,7,7
86,723.628,187.512,0,719,183,10,11
135,780.667,191.074,0,775,184,13,14
38,772.158,191.053,0,770,187,6,9
186,743.656,195.860,0,733,189,21,13
78,769.218,197.436,0,763,194,13,8
87,733.701,202.494,0,728,197,12,12
223,789.197,238.565,0,780,228,17,20
69,760.362,245.203,0,757,238,8,15
107,777.121,250.234,0,770,245,15,10
59,789.373,249.627,0,785,247,10,7
109,899.505,252.202,0,894,247,12,12
57,767.158,254.825,0,763,250,9,11
51,759.706,257.608,0,756,253,8,10
53,841.208,260.434,0,837,256,9,9
31,833.097,259.484,0,830,257,7,6
97,689.206,265.144,0,684,260,11,11
46,762.457,265.783,0,759,262,8,9
33,509.606,267.030,0,507,264,7,7
70,502.771,271.814,0,500,265,7,14
82,793.866,271.024,0,788,267,12,9
288,812.795,302.483,0,808,276,10,53
33,767.758,279.273,0,764,277,9,5
120,826.675,285.417,0,821,280,12,12
109,949.202,286.376,0,944,281,11,12
110,492.555,288.118,0,487,282,12,13
100,964.310,286.880,0,959,282,11,11
119,528.546,293.412,0,523,288,15,14
142,837.908,298.239,0,831,291,14,15
17,520.882,294.706,0,519,293,5,4
50,536.560,296.020,0,532,293,10,8
77,552.351,302.403,0,547,297,12,11
45,532.067,301.444,0,528,298,9,8
72,540.417,302.597,0,536,298,9,10
96,773.479,302.562,0,768,298,12,10
65,986.277,309.415,0,982,305,10,10
99,528.707,309.131,0,520,306,18,7
127,556.094,313.150,0,549,307,14,13
151,576.146,313.563,0,562,310,30,8
55,526.273,314.473,0,522,312,10,6
35,955.743,314.543,0,952,312,8,6
109,535.257,318.872,0,530,313,11,14
43,744.977,315.256,0,741,313,9,6
95,547.253,319.695,0,541,314,13,14
27,564.222,319.259,0,562,316,5,8
89,556.674,325.270,0,552,320,10,12
51,498.765,324.059,0,495,321,9,7
156,962.506,327.763,0,954,322,17,12
92,575.000,328.272,0,570,324,11,10
24,511.750,328.458,0,510,326,5,6
133,550.150,332.917,0,544,326,14,14
61,1047.885,332.082,0,1045,326,6,13
23,540.739,331.870,0,539,329,5,6
30,950.100,330.633,0,946,329,9,4
47,511.362,336.064,0,508,332,8,9
27,501.926,335.296,0,498,334,9,4
85,570.165,340.671,0,565,336,11,10
40,427.625,342.875,0,425,338,6,10
51,644.686,348.745,0,641,345,9,9
65,428.831,351.862,0,426,347,7,11
45,651.067,351.000,0,648,347,7,8
163,890.387,356.239,0,881,348,19,18
46,421.826,352.500,0,418,349,8,8
85,719.741,355.400,0,715,350,10,11
