 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,41,607.427,94.500,24.971,604,91,7,7,0.826,9.220,604,97,40.601,7.000,1.152,0.868,0.891,cell
2,35,645.986,124.843,21.556,643,121,7,7,0.947,8.062,644,121,119.745,6.957,1.139,0.878,0.875,cell
3,130,603.285,134.931,58.669,596,125,15,19,0.475,21.954,597,144,59.931,11.314,2.278,0.439,0.739,cell
4,44,501.068,137.705,24.142,497,134,8,7,0.949,10.000,497,141,36.870,6.708,1.506,0.664,0.917,cell
5,188,803.043,142.856,84.468,789,134,25,16,0.331,26.249,789,147,17.745,14.098,2.160,0.463,0.713,cell
6,75,734.993,151.833,34.042,728,148,14,8,0.813,14.142,728,153,8.130,8.000,1.645,0.608,0.857,cell
7,53,836.557,163.783,29.799,832,160,9,9,0.750,11.402,832,160,127.875,8.489,1.473,0.679,0.803,cell
8,42,761.714,165.452,22.971,758,162,8,7,1.000,8.944,758,163,153.435,7.000,1.286,0.777,0.903,cell
9,50,452.000,173.000,24.971,448,169,8,8,1.000,8.944,448,171,153.435,8.000,1.074,0.931,0.909,cell
10,43,798.593,174.035,23.556,794,171,9,6,0.974,9.487,794,173,161.565,6.000,1.440,0.695,0.915,cell
11,174,514.569,185.023,54.284,508,176,12,20,0.742,20.396,512,196,78.690,12.000,1.793,0.558,0.881,cell
12,38,664.053,178.763,22.728,660,176,8,6,0.924,9.434,660,181,32.005,6.000,1.508,0.663,0.905,cell
13,53,491.934,181.632,26.042,487,177,9,9,0.982,9.849,487,180,156.038,7.778,1.200,0.833,0.876,cell
14,82,787.329,203.878,34.385,781,199,11,10,0.872,12.530,781,206,28.610,10.000,1.070,0.935,0.896,cell
15,44,668.682,206.705,30.385,665,202,7,9,0.599,10.000,666,211,53.130,7.000,1.170,0.855,0.807,cell
16,92,386.522,212.065,48.770,380,203,12,16,0.486,16.643,381,217,57.265,10.733,1.721,0.581,0.702,cell
17,46,548.848,207.043,24.385,545,203,8,8,0.972,9.434,545,210,32.005,7.071,1.286,0.777,0.893,cell
18,90,626.078,213.411,39.698,620,207,12,12,0.718,14.866,620,209,137.726,9.192,1.597,0.626,0.853,cell
19,43,473.384,217.244,23.556,470,213,7,8,0.974,8.944,471,221,63.435,7.000,1.224,0.817,0.896,cell
20,48,891.542,222.542,27.799,888,217,7,10,0.781,10.770,890,227,68.199,7.000,1.528,0.655,0.857,cell
21,30,562.600,223.767,22.971,558,221,9,5,0.714,9.487,558,225,18.435,4.903,2.270,0.441,0.800,cell
22,85,428.688,236.735,44.870,422,231,13,11,0.531,16.401,422,241,37.569,9.060,2.142,0.467,0.773,cell
23,49,833.663,237.398,24.971,830,233,7,9,0.988,9.849,832,233,113.962,7.000,1.297,0.771,0.916,cell
24,50,637.320,244.920,25.799,633,241,9,8,0.944,10.000,634,249,36.870,7.071,1.397,0.716,0.893,cell
25,114,786.412,248.167,51.355,779,241,15,13,0.543,16.401,781,254,52.431,12.211,1.327,0.754,0.776,cell
26,67,883.007,247.381,31.556,877,244,12,7,0.845,13.000,877,245,157.380,7.000,1.904,0.525,0.912,cell
27,49,875.276,253.622,24.385,872,249,7,9,1.000,9.849,873,249,113.962,7.000,1.293,0.774,0.916,cell
28,40,716.225,254.750,23.556,712,251,8,7,0.906,8.602,714,251,125.538,7.000,1.246,0.802,0.851,cell
29,38,513.263,265.947,23.213,510,262,7,8,0.886,8.602,510,269,35.538,7.000,1.297,0.771,0.835,cell
30,54,646.611,265.611,28.971,641,262,11,7,0.809,12.083,641,268,24.444,6.548,2.094,0.478,0.864,cell
