Area,X,Y,Perim.,BX,BY,Width,Height
39,719.077,253.026,0,717,236,8,36
82,600.890,251.268,0,596,245,10,13
176,586.443,272.926,0,571,270,33,7
117,650.923,286.436,0,646,280,10,14
80,658.763,286.988,0,655,281,8,13
53,114.642,299.774,0,111,296,8,8
209,471.234,345.507,0,463,336,18,18
56,461.071,340.857,0,457,337,9,8
122,447.467,356.377,0,442,350,12,13
112,909.670,385.402,0,904,380,13,12
116,536.543,389.698,0,531,384,12,13
39,472.846,423.513,0,469,420,9,7
41,511.463,433.463,0,508,430,7,8
99,544.929,437.465,0,539,433,13,10
110,950.800,459.155,0,946,453,11,13
154,994.273,470.390,0,988,463,14,15
66,963.833,474.818,0,960,469,8,11
64,470.641,483.391,0,465,480,11,7
90,469.878,490.089,0,464,487,13,8
1122,358.741,523.400,0,341,502,33,46
168,1106.155,510.143,0,1096,506,23,11
101,956.525,519.515,0,952,514,11,12
38,1105.342,518.868,0,1102,516,8,7
63,763.873,539.905,0,759,536,11,8
26,984.885,561.769,0,982,560,7,5
164,1000.482,568.921,0,993,561,15,17
65,987.477,567.723,0,983,563,10,10
45,985.689,579.467,0,981,577,10,6
100,1122.420,595.680,0,1118,590,10,12
152,527.855,597.487,0,522,591,13,14
115,418.217,617.896,0,412,612,13,12
184,1043.783,679.304,0,1036,672,18,15
111,521.216,699.153,0,516,693,11,13
119,372.790,709.471,0,370,697,8,23
19,631.263,707.158,0,625,700,11,19
112,707.554,756.509,0,702,751,12,12
48,1088.083,781.979,0,1084,779,9,7
190,1097.195,788.289,0,1090,780,16,18
44,1081.159,785.023,0,1078,782,8,8
114,1087.421,793.018,0,1083,786,12,14
342,449.769,800.061,0,436,793,30,17
58,964.500,803.000,0,960,800,10,7
41,463.000,806.902,0,459,803,8,8
121,405.810,816.091,0,400,810,12,13
124,732.121,819.153,0,727,813,12,13
94,442.489,838.351,0,438,833,10,12
93,455.161,840.065,0,450,835,11,11
107,886.355,854.579,0,882,848,9,15
144,1038.806,871.007,0,1032,865,14,13
53,751.491,872.377,0,747,869,9,8
94,434.426,884.330,0,429,879,12,11
115,133.591,903.052,0,128,898,13,11
92,1288.087,919.837,0,1284,914,10,12
54,731.463,930.389,0,728,926,8,10
142,575.711,942.190,0,569,935,15,14
113,683.177,943.478,0,678,937,11,13
86,703.221,993.081,0,698,989,12,9
123,730.886,997.837,0,725,992,12,13
161,739.124,1011.596,0,732,1004,15,15
