Area,X,Y,Perim.,BX,BY,Width,Height
93,557.720,119.151,0,555,111,6,18
1090,577.756,132.651,0,559,111,37,40
90,517.233,131.733,0,515,122,6,21
182,738.566,130.923,0,731,123,16,17
117,638.316,140.932,0,633,135,11,13
48,661.229,148.479,0,656,146,11,6
100,687.950,147.750,0,677,146,24,5
37,819.027,149.108,0,816,146,7,7
66,612.591,149.591,0,606,147,14,6
90,628.633,149.244,0,620,147,18,6
125,643.312,152.216,0,637,147,13,12
1518,581.000,169.666,0,560,149,42,45
860,548.198,173.790,0,534,152,27,42
455,844.240,168.015,0,830,156,27,27
128,620.523,162.305,0,614,157,14,12
203,717.818,167.823,0,710,161,16,15
148,499.831,173.541,0,491,167,17,13
115,663.652,174.122,0,658,169,12,12
100,860.170,176.470,0,855,171,12,11
58,846.983,184.362,0,840,182,15,5
747,796.182,206.589,0,783,185,25,43
1526,580.503,213.651,0,562,193,40,43
1556,542.955,214.779,0,523,194,40,43
294,602.796,216.446,0,598,194,10,41
104,870.269,200.769,0,866,195,10,13
1047,505.045,218.340,0,483,197,41,38
75,1163.480,203.440,0,1159,199,10,10
80,395.238,208.713,0,393,200,6,17
106,435.198,219.925,0,432,209,8,22
97,442.134,221.495,0,439,211,7,22
90,457.589,224.711,0,453,220,11,11
109,909.734,223.009,0,898,221,25,6
81,783.235,226.148,0,778,222,11,9
128,907.242,233.602,0,901,227,12,15
1445,581.848,254.894,0,564,234,38,42
1417,545.762,254.317,0,524,236,41,41
1157,504.634,251.948,0,483,237,41,37
262,682.580,248.698,0,674,240,19,18
269,642.892,264.346,0,634,253,18,22
36,163.056,275.194,0,160,272,7,7
74,797.689,284.730,0,793,281,10,9
437,501.563,300.009,0,489,287,25,31
422,641.237,306.237,0,630,296,24,24
115,390.043,308.791,0,385,303,12,12
62,675.403,308.032,0,672,303,8,10
83,1243.554,307.361,0,1239,303,10,10
69,859.159,318.522,0,855,314,10,10
73,692.836,326.247,0,687,322,11,11
72,929.292,326.361,0,925,322,9,10
104,693.798,334.077,0,687,329,14,10
138,353.942,339.290,0,348,333,13,14
130,851.592,339.546,0,845,334,13,12
161,787.323,346.025,0,782,337,13,17
69,356.783,350.145,0,352,346,10,9
107,603.682,371.579,0,598,366,12,12
180,772.589,374.600,0,766,366,15,17
81,691.086,378.728,0,687,374,9,11
191,533.743,393.707,0,527,386,16,18
63,11.476,395.063,0,7,391,10,9
130,422.292,403.723,0,417,396,11,16
164,664.963,418.329,0,658,411,14,15
329,965.675,431.064,0,956,419,19,23
51,352.059,427.157,0,348,423,8,10
71,1001.873,434.239,0,997,430,10,9
40,425.275,439.025,0,421,434,8,10
139,745.820,445.180,0,742,435,11,20
259,550.351,444.154,0,541,436,19,18
58,755.207,443.328,0,751,440,9,8
37,778.568,447.811,0,776,443,6,10
294,682.466,457.905,0,673,449,19,18
295,581.698,458.963,0,574,450,17,19
231,847.952,461.745,0,839,454,18,16
35,1275.629,459.286,0,1273,456,6,8
