 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,29,1180.121,42.052,28.385,1177,39,7,8,0.452,9.220,1177,45,40.601,7.000,1.349,0.741,0.637,cell
2,31,861.016,44.565,25.799,857,40,8,9,0.585,9.849,857,40,113.962,7.143,1.359,0.736,0.681,cell
3,62,757.645,48.081,44.142,752,41,15,10,0.400,17.493,752,41,149.036,9.279,2.415,0.414,0.599,cell
4,30,1027.833,44.267,23.799,1023,41,9,7,0.666,10.817,1023,42,146.310,4.992,2.789,0.359,0.714,cell
5,65,877.792,52.362,49.941,872,47,12,10,0.327,14.422,872,49,146.310,10.000,1.373,0.728,0.653,cell
6,54,864.815,53.963,47.355,859,48,12,13,0.303,17.029,860,61,49.764,8.485,2.545,0.393,0.532,cell
7,75,1000.420,59.007,52.770,992,53,15,12,0.338,15.811,992,57,161.565,12.000,1.366,0.732,0.579,cell
8,36,784.028,67.778,34.042,778,62,11,10,0.390,14.213,778,71,39.289,4.950,3.576,0.280,0.637,cell
9,60,905.250,70.050,41.213,902,64,7,12,0.444,13.000,903,64,112.620,6.905,2.118,0.472,0.779,cell
10,50,980.220,67.820,42.627,975,64,12,8,0.346,13.416,975,64,153.435,8.000,1.713,0.584,0.637,cell
11,27,800.056,70.648,30.728,793,66,11,7,0.359,12.207,793,73,34.992,5.547,2.639,0.379,0.581,cell
12,63,1019.484,80.960,45.456,1015,72,9,16,0.383,17.088,1017,88,69.444,8.310,2.575,0.388,0.618,cell
13,30,1165.667,83.900,28.385,1161,79,8,10,0.468,12.207,1161,79,124.992,4.802,3.212,0.311,0.652,cell
14,29,1082.259,85.224,23.556,1078,81,7,7,0.657,9.899,1078,88,45.000,6.364,1.598,0.626,0.817,cell
15,29,938.362,91.224,33.213,935,87,7,9,0.330,10.817,935,87,123.690,6.668,1.615,0.619,0.580,cell
16,83,1045.500,95.970,56.184,1037,90,16,11,0.330,16.031,1037,96,176.424,11.000,1.590,0.629,0.615,cell
17,37,1084.257,97.068,29.213,1081,92,8,10,0.545,10.817,1083,101,56.310,7.276,1.462,0.684,0.649,cell
