Area,X,Y,Perim.,BX,BY,Width,Height
42,1362.905,19.786,0,1360,16,7,8
38,1099.053,43.079,0,1096,40,7,7
40,1354.500,97.825,0,1351,95,8,7
60,1419.667,111.700,0,1417,106,6,13
91,130.473,120.220,0,126,115,10,11
123,136.593,155.163,0,129,150,15,11
58,1224.776,155.414,0,1221,152,9,8
150,111.160,162.693,0,103,158,17,11
18,827.500,171.333,0,826,169,4,6
22,788.364,187.409,0,786,185,6,6
2178,665.962,237.335,0,627,217,72,40
1568,675.359,278.143,0,653,259,45,39
140,1387.200,271.750,0,1379,267,18,10
42,240.381,283.357,0,236,281,10,6
119,659.025,337.966,0,651,333,16,10
227,820.890,374.824,0,813,366,18,19
132,71.250,382.121,0,65,377,14,12
55,953.018,385.273,0,949,381,9,10
70,1048.743,389.971,0,1044,386,10,9
173,1333.185,407.902,0,1325,402,17,13
94,902.415,427.106,0,897,421,13,12
37,1362.351,428.378,0,1359,425,8,7
250,868.444,442.684,0,853,434,31,20
150,1421.360,455.720,0,1416,448,11,16
150,1374.373,454.327,0,1367,449,15,12
90,679.578,457.489,0,674,453,12,10
109,850.349,474.450,0,845,469,12,12
217,636.055,499.438,0,628,492,17,16
86,873.535,496.930,0,870,492,9,12
138,1305.572,526.457,0,1300,521,13,13
66,1355.091,537.712,0,1352,533,8,10
61,625.557,599.951,0,622,596,8,9
95,1134.295,602.032,0,1128,598,13,9
127,1047.984,606.858,0,1043,600,12,16
80,123.513,612.237,0,119,608,10,10
93,154.419,643.882,0,149,639,11,11
70,163.129,651.843,0,159,648,9,9
88,783.591,663.170,0,778,659,12,10
63,374.159,675.825,0,369,673,11,7
29,1054.517,692.276,0,1052,690,6,6
109,761.248,709.073,0,755,705,13,10
109,902.532,716.330,0,897,710,12,13
47,992.404,717.234,0,989,714,8,8
232,1319.922,745.957,0,1314,736,13,21
33,1380.303,739.939,0,1378,737,6,7
116,152.293,751.716,0,146,747,13,11
26,730.962,776.769,0,728,774,7,6
170,788.194,789.918,0,781,782,15,16
76,1315.921,795.105,0,1312,790,9,11
70,532.686,799.357,0,528,795,10,9
28,290.607,803.143,0,288,800,6,7
101,992.931,814.069,0,988,809,11,11
211,117.986,824.943,0,110,818,17,15
187,783.947,834.909,0,778,825,15,20
63,792.063,830.492,0,789,826,8,10
65,147.169,836.000,0,143,832,9,9
205,600.859,845.107,0,594,837,15,17
105,940.524,852.048,0,935,847,12,11
151,991.828,856.642,0,986,850,12,15
165,665.115,860.879,0,659,853,13,16
185,243.843,871.492,0,235,866,19,12
158,506.430,885.835,0,500,879,14,15
48,1386.333,888.500,0,1383,884,7,10
109,584.872,891.899,0,579,886,13,12
235,993.204,901.868,0,986,890,18,25
127,953.394,906.819,0,948,900,13,14
80,1203.938,921.375,0,1200,915,8,13
42,1193.190,935.310,0,1190,932,7,8
34,235.647,940.029,0,233,937,7,7
77,1290.545,943.052,0,1287,937,8,13
174,816.971,946.517,0,809,939,18,16
292,618.384,960.873,0,609,952,19,20
126,217.635,968.786,0,211,962,13,15
155,691.910,995.768,0,685,989,15,14
192,766.594,1019.839,0,760,1008,14,22
89,293.652,1036.022,0,287,1032,13,9
79,300.823,1063.114,0,297,1057,8,14
