 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,61,811.484,206.057,37.456,807,201,9,10,0.546,11.180,809,211,63.435,8.854,1.310,0.763,0.797,cell
2,33,887.197,214.318,22.971,883,211,8,6,0.786,8.544,883,214,159.444,6.000,1.443,0.693,0.825,cell
3,47,637.755,228.989,36.284,634,225,9,10,0.449,11.180,634,225,116.565,9.000,1.231,0.812,0.667,cell
4,89,751.938,236.163,34.627,746,231,12,10,0.933,12.649,746,239,18.435,10.000,1.257,0.796,0.899,cell
5,33,902.500,243.439,28.385,899,238,7,10,0.515,11.662,899,248,59.036,5.657,2.317,0.432,0.695,cell
6,121,636.665,253.624,49.113,630,244,13,17,0.630,20.248,630,244,122.905,10.733,2.032,0.492,0.804,cell
7,82,877.707,254.488,32.971,873,249,9,11,0.948,12.083,875,260,65.556,9.000,1.237,0.808,0.932,cell
8,56,532.036,256.750,33.556,529,250,6,14,0.625,14.866,529,250,109.654,5.376,3.147,0.318,0.875,cell
9,51,679.382,253.304,33.213,674,250,12,7,0.581,12.649,674,251,161.565,7.000,2.415,0.414,0.723,cell
10,42,741.452,256.190,27.213,737,251,8,10,0.713,11.662,738,261,59.036,5.488,2.525,0.396,0.816,cell
11,55,793.827,274.900,37.456,790,270,9,10,0.493,10.817,790,272,146.310,8.875,1.132,0.883,0.759,cell
12,72,921.292,278.181,31.456,916,273,11,10,0.914,11.314,917,282,45.000,9.192,1.183,0.845,0.873,cell
13,64,748.656,280.547,28.971,744,276,9,9,0.958,10.296,746,285,60.945,9.000,1.091,0.917,0.908,cell
14,85,515.700,282.135,33.213,510,277,11,10,0.968,11.705,510,284,19.983,10.000,1.059,0.944,0.909,cell
15,105,527.900,292.062,37.213,523,285,10,13,0.953,14.318,525,285,114.775,10.000,1.260,0.794,0.933,cell
16,66,849.455,308.621,28.971,845,304,9,9,0.988,10.817,845,306,146.310,9.000,1.141,0.877,0.930,cell
17,50,563.740,309.260,24.971,560,305,8,8,1.000,9.220,560,312,40.601,8.000,1.072,0.933,0.901,cell
18,70,678.000,310.771,30.971,673,306,9,10,0.917,10.817,674,307,123.690,9.000,1.126,0.888,0.909,cell
19,51,689.402,317.637,37.698,683,314,12,8,0.451,12.166,683,317,170.538,8.000,1.404,0.712,0.734,cell
20,113,810.022,322.801,43.941,802,317,16,12,0.735,16.492,802,321,165.964,10.286,1.665,0.601,0.828,cell
21,30,805.067,329.333,22.971,801,326,9,6,0.714,10.296,801,326,150.945,4.472,2.536,0.394,0.833,cell
22,27,764.019,331.500,20.971,761,328,7,7,0.772,9.220,761,328,130.601,4.950,2.154,0.464,0.771,cell
23,84,487.702,338.012,33.799,483,333,10,11,0.924,12.207,484,333,124.992,10.000,1.159,0.863,0.908,cell
24,63,791.119,357.119,34.042,786,353,11,9,0.683,11.662,787,353,149.036,8.497,1.256,0.796,0.813,cell
25,127,576.146,368.650,56.184,572,358,9,20,0.506,20.616,573,378,75.964,9.000,2.708,0.369,0.796,cell
26,34,970.882,362.088,20.971,967,359,8,6,0.972,8.944,967,360,153.435,5.814,1.683,0.594,0.872,cell
27,72,628.569,377.222,30.385,624,372,9,10,0.980,10.817,625,373,123.690,9.000,1.088,0.919,0.911,cell
28,57,736.798,377.307,27.213,732,373,10,8,0.967,10.198,732,376,168.690,8.000,1.227,0.815,0.884,cell
29,52,652.500,382.192,25.556,649,378,7,9,1.000,9.487,650,378,108.435,7.000,1.229,0.814,0.920,cell
30,79,604.373,386.386,32.627,599,381,10,11,0.933,11.705,602,381,109.983,9.803,1.217,0.822,0.898,cell
31,65,534.608,390.115,48.042,529,385,11,14,0.354,16.643,529,385,122.735,9.689,1.932,0.518,0.580,cell
32,41,840.963,395.085,33.213,838,389,7,12,0.467,13.416,839,401,63.435,5.555,3.024,0.331,0.683,cell
33,217,685.979,412.823,86.083,676,403,19,18,0.368,21.401,676,418,37.405,18.000,1.258,0.795,0.755,cell
34,25,482.100,408.700,22.385,479,406,7,6,0.627,8.062,479,411,29.745,5.814,1.575,0.635,0.725,cell
35,68,867.191,418.132,29.799,863,413,9,10,0.962,11.402,863,422,37.875,8.875,1.331,0.751,0.907,cell
36,50,621.940,424.060,36.284,618,420,9,9,0.477,10.296,619,420,119.055,8.485,1.080,0.926,0.775,cell
37,43,767.198,430.593,33.213,763,427,8,8,0.490,9.434,763,433,32.005,7.761,1.235,0.810,0.782,cell
38,61,560.582,437.156,26.971,556,433,9,8,1.000,10.296,556,435,150.945,8.000,1.168,0.856,0.938,cell
39,83,859.681,438.464,40.284,854,433,11,13,0.643,15.264,856,433,121.608,9.192,1.643,0.609,0.818,cell
40,33,866.470,452.894,21.799,863,449,7,8,0.873,8.246,865,449,104.036,5.824,1.446,0.692,0.815,cell
41,70,1046.500,472.229,29.799,1042,467,9,10,0.991,10.770,1045,467,111.801,9.000,1.123,0.891,0.921,cell
42,40,589.600,473.525,31.213,586,469,9,8,0.516,9.849,586,471,156.038,7.653,1.400,0.714,0.714,cell
43,83,499.018,476.114,34.870,494,470,10,12,0.858,13.038,496,482,57.529,9.391,1.418,0.705,0.874,cell
44,190,989.353,485.221,86.569,982,473,14,25,0.319,25.495,988,473,101.310,13.869,2.172,0.460,0.702,cell
45,55,548.500,486.445,40.971,546,478,5,18,0.412,18.111,547,478,96.340,5.000,4.820,0.207,0.724,cell
46,79,798.449,489.513,43.113,791,483,14,11,0.534,15.232,791,493,23.199,9.192,1.466,0.682,0.745,cell
47,117,617.611,490.919,47.113,611,485,13,13,0.662,14.213,613,497,50.711,12.728,1.082,0.924,0.857,cell
48,29,607.466,492.397,24.385,604,488,7,9,0.613,10.296,605,488,119.055,4.919,2.652,0.377,0.699,cell
49,38,651.211,504.500,32.870,648,500,8,10,0.442,10.440,650,510,73.301,7.546,1.629,0.614,0.618,cell
50,48,525.271,509.062,24.971,521,505,8,8,0.967,8.944,523,505,116.565,8.000,1.111,0.900,0.897,cell
51,156,789.558,523.718,79.740,781,512,18,23,0.308,26.401,782,513,127.304,12.671,3.103,0.322,0.619,cell
52,59,797.415,518.890,39.456,794,513,8,13,0.476,13.601,795,526,72.897,8.000,1.872,0.534,0.776,cell
53,73,994.253,525.774,31.213,989,521,10,10,0.942,11.402,991,521,127.875,9.192,1.192,0.839,0.901,cell
54,27,396.278,524.500,21.556,392,522,9,5,0.730,9.487,392,523,161.565,4.851,2.303,0.434,0.783,cell
55,83,817.355,537.283,32.627,813,531,9,12,0.980,12.649,816,531,108.435,9.000,1.310,0.763,0.922,cell
56,72,755.806,543.764,31.213,751,538,9,11,0.929,11.705,754,538,109.983,9.000,1.277,0.783,0.900,cell
57,71,412.697,543.725,29.799,408,539,10,9,1.000,10.817,410,539,123.690,9.000,1.141,0.876,0.916,cell
58,65,620.238,545.623,33.456,614,541,11,9,0.730,12.530,614,542,151.390,9.000,1.230,0.813,0.807,cell
59,77,1073.552,545.461,31.799,1068,541,11,9,0.957,12.083,1068,548,24.444,9.000,1.329,0.753,0.917,cell
60,62,952.516,550.435,27.799,948,546,9,9,1.000,10.296,950,546,119.055,8.485,1.192,0.839,0.919,cell
