Area,X,Y,Perim.,BX,BY,Width,Height
133,521.519,16.767,0,515,10,13,14
65,571.185,27.723,0,567,23,9,10
235,553.315,30.038,0,541,24,24,13
81,1275.741,47.420,0,1272,41,8,14
44,574.295,50.159,0,572,46,6,9
45,627.178,52.333,0,624,49,7,8
34,578.500,59.000,0,576,56,6,7
187,1097.005,71.989,0,1089,64,19,16
43,539.233,107.674,0,536,104,7,8
68,411.824,112.118,0,408,107,9,11
88,435.352,116.636,0,431,112,10,11
28,688.679,115.107,0,687,112,4,8
62,363.613,116.290,0,359,113,11,9
45,954.000,116.133,0,950,113,9,7
170,366.812,143.241,0,361,135,15,16
79,1411.190,160.203,0,1408,154,7,13
177,1142.045,171.525,0,1136,163,14,18
63,381.873,188.254,0,378,184,9,9
186,871.269,194.091,0,865,186,13,18
70,1418.971,196.700,0,1415,192,9,10
65,1208.138,236.908,0,1202,234,13,6
74,680.081,254.608,0,676,250,10,10
533,911.839,266.011,0,898,252,32,29
259,585.278,264.139,0,576,254,22,22
352,1030.494,281.114,0,1021,270,20,24
62,608.355,275.306,0,604,271,9,10
212,709.127,277.184,0,697,271,24,13
118,1282.110,302.602,0,1277,296,11,15
386,585.883,308.782,0,572,298,28,22
325,917.972,314.652,0,908,303,20,23
522,559.686,318.523,0,546,307,29,23
301,759.721,320.910,0,750,311,21,20
85,654.941,326.776,0,649,323,12,9
117,916.094,332.009,0,909,325,14,15
86,1269.128,329.779,0,1264,325,11,10
102,895.304,333.412,0,891,327,10,14
108,904.444,333.713,0,900,328,10,13
201,1073.184,335.368,0,1064,329,20,13
196,1324.429,336.388,0,1317,330,16,14
85,910.282,342.259,0,903,338,18,8
67,883.328,342.761,0,876,341,15,5
66,1267.106,359.379,0,1264,354,7,13
53,244.189,363.717,0,240,360,9,8
291,756.698,372.247,0,748,360,18,25
109,896.532,364.541,0,890,360,14,10
104,865.231,368.702,0,860,364,12,11
456,592.901,389.193,0,582,376,23,26
45,251.467,387.733,0,248,385,8,7
310,547.868,407.790,0,539,397,19,22
154,1119.565,410.305,0,1113,404,14,14
176,995.949,421.716,0,990,414,13,16
184,910.424,426.033,0,899,421,23,13
109,891.963,430.789,0,885,426,15,11
109,822.193,436.046,0,817,431,12,11
87,929.299,443.172,0,925,436,11,13
130,591.546,444.123,0,583,438,18,13
230,756.426,455.387,0,748,447,17,17
248,1132.185,466.032,0,1123,453,18,27
113,892.460,461.770,0,887,456,12,12
59,243.237,460.593,0,239,457,9,8
46,947.696,471.435,0,944,468,8,8
248,898.899,492.504,0,890,485,19,17
89,1011.236,488.910,0,1006,485,12,9
91,396.802,494.077,0,392,489,11,11
42,1259.714,499.762,0,1257,496,6,9
46,911.630,515.891,0,908,513,8,7
267,574.431,524.022,0,566,515,17,19
239,978.816,534.674,0,971,525,17,20
38,218.237,531.526,0,215,529,8,6
54,179.481,539.019,0,176,535,8,9
101,1040.079,554.238,0,1035,547,11,15
221,511.054,560.104,0,503,551,17,18
65,227.877,555.723,0,224,552,9,9
133,968.707,563.105,0,961,558,17,11
61,847.295,562.656,0,843,559,9,9
98,128.888,565.898,0,125,560,9,13
25,1278.880,571.480,0,1277,569,5,7
130,1254.592,580.423,0,1249,572,13,16
173,343.786,585.821,0,336,580,17,13
89,1289.348,587.483,0,1284,583,12,10
115,953.200,589.504,0,946,585,15,10
97,998.979,593.825,0,994,588,11,12
207,350.744,605.768,0,343,598,17,17
313,570.431,622.639,0,559,614,22,19
294,747.201,625.793,0,738,617,20,19
143,680.769,635.266,0,674,628,14,14
206,791.184,637.490,0,784,629,15,18
114,1167.561,654.570,0,1161,650,15,11
196,1047.918,663.209,0,1042,654,14,18
343,569.942,700.924,0,560,691,25,20
135,1077.385,711.407,0,1071,706,14,12
106,1067.085,735.858,0,1062,731,12,11
302,568.636,742.202,0,559,733,20,21
287,751.418,742.244,0,734,738,36,10
50,1011.200,761.780,0,1008,758,7,9
125,702.784,764.584,0,696,759,14,12
100,658.720,765.010,0,653,760,12,12
168,669.274,767.196,0,662,760,15,17
90,755.133,765.056,0,750,760,11,11
145,1191.614,769.662,0,1184,762,16,17
56,890.714,782.500,0,887,779,8,8
108,359.074,794.259,0,354,789,11,12
138,437.522,800.159,0,429,792,18,16
137,425.365,808.153,0,420,801,12,16
143,369.881,814.741,0,364,808,13,14
318,475.585,824.019,0,465,814,21,22
169,849.947,821.994,0,843,814,14,17
59,841.508,819.729,0,838,815,8,10
145,745.669,831.393,0,740,824,12,16
140,546.629,835.821,0,541,829,12,15
194,679.851,854.490,0,671,848,20,14
223,982.372,862.834,0,977,851,13,25
133,708.158,869.301,0,702,863,13,13
51,809.216,883.686,0,806,880,8,8
145,373.669,904.703,0,367,898,15,13
221,823.167,918.163,0,814,910,18,16
165,374.012,935.812,0,368,929,14,16
37,387.784,939.108,0,385,936,7,8
63,16.222,952.460,0,12,946,9,13
52,35.192,948.615,0,29,946,13,6
269,838.855,962.089,0,830,949,21,24
51,59.490,952.824,0,54,950,12,7
250,823.464,959.684,0,813,950,21,18
29,22.138,955.931,0,20,952,5,9
73,36.877,960.890,0,32,955,10,13
59,714.746,958.949,0,711,955,8,9
37,25.216,962.595,0,22,959,7,8
27,43.963,965.963,0,40,964,8,5
43,7.372,968.442,0,4,965,9,8
76,37.105,970.605,0,30,968,17,7
49,47.020,977.184,0,40,975,15,5
71,9.944,980.296,0,4,976,13,10
56,17.875,988.339,0,14,984,10,11
37,37.757,997.946,0,36,994,5,9
57,32.982,1000.930,0,30,995,6,13
99,816.707,1003.152,0,811,998,12,12
72,42.125,1003.958,0,36,1001,15,7
267,699.618,1016.240,0,690,1001,20,30
26,61.500,1014.154,0,58,1012,8,5
44,586.250,1035.409,0,583,1032,7,8
35,8.171,1042.171,0,4,1040,9,6
56,866.839,1049.750,0,864,1045,7,10
24,19.500,1057.000,0,17,1055,6,5
40,31.400,1058.800,0,28,1055,8,9
54,23.926,1060.981,0,20,1057,9,9
48,16.438,1063.896,0,14,1059,6,11
55,535.927,1063.055,0,533,1059,7,10
70,874.500,1067.000,0,870,1063,10,9
47,899.936,1066.787,0,897,1063,7,8
