 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,27,607.537,103.463,19.314,605,100,5,7,0.910,8.062,605,100,119.745,5.000,1.667,0.600,0.885,cell
2,71,723.754,116.951,32.971,719,111,9,11,0.821,13.454,719,121,48.013,8.825,1.596,0.627,0.893,cell
3,60,568.867,126.250,34.627,564,122,11,11,0.629,11.662,568,133,59.036,9.858,1.107,0.903,0.723,cell
4,41,692.085,127.037,26.971,688,123,7,9,0.708,9.849,689,123,113.962,7.000,1.584,0.631,0.766,cell
5,41,636.939,134.061,22.728,634,130,6,8,0.997,8.944,635,130,116.565,6.000,1.317,0.760,0.932,cell
6,47,569.415,146.266,29.799,563,143,11,8,0.665,12.083,563,144,155.556,7.091,1.939,0.516,0.746,cell
7,32,638.094,155.375,23.556,634,152,7,7,0.725,9.220,634,152,130.601,6.325,1.537,0.651,0.790,cell
8,32,527.312,156.219,26.142,523,153,7,8,0.588,9.434,523,153,122.005,6.517,1.547,0.647,0.753,cell
9,39,603.141,157.936,25.556,600,154,6,8,0.750,9.434,600,154,122.005,6.000,1.483,0.674,0.848,cell
10,66,497.924,170.864,42.870,491,167,13,9,0.451,13.928,491,169,158.962,8.825,1.581,0.633,0.688,cell
11,44,655.932,173.523,26.385,651,170,9,8,0.794,11.402,651,170,142.125,6.364,1.937,0.516,0.822,cell
12,43,456.267,178.267,26.971,451,175,9,7,0.743,9.849,451,177,156.038,7.000,1.400,0.714,0.811,cell
13,36,472.389,183.833,25.556,467,181,9,7,0.693,10.296,467,182,150.945,6.091,1.898,0.527,0.791,cell
14,42,560.405,190.095,35.071,559,183,3,16,0.429,16.279,559,199,79.380,3.000,4.972,0.201,0.955,cell
15,78,795.872,194.026,50.527,787,188,15,13,0.384,17.804,787,190,141.843,7.778,2.725,0.367,0.664,cell
16,48,699.312,194.708,24.385,696,190,7,9,1.000,9.487,698,190,108.435,7.000,1.239,0.807,0.906,cell
17,28,858.321,192.857,18.728,855,190,6,6,1.000,7.211,856,190,123.690,6.000,1.191,0.840,0.889,cell
18,28,484.714,194.929,23.799,480,192,8,7,0.621,8.944,480,194,153.435,5.659,1.787,0.560,0.709,cell
19,44,781.773,199.318,26.385,778,195,7,9,0.794,9.849,779,195,113.962,6.740,1.535,0.651,0.830,cell
20,59,888.008,200.008,28.385,883,196,10,8,0.920,10.770,883,198,158.199,8.000,1.311,0.763,0.894,cell
21,59,464.008,208.263,33.456,459,204,10,9,0.662,10.440,459,206,163.301,9.000,1.195,0.837,0.808,cell
22,29,617.638,207.707,20.728,615,204,5,8,0.848,8.544,615,204,110.556,5.000,1.749,0.572,0.853,cell
