Area,X,Y,Perim.,BX,BY,Width,Height
32,843.594,11.750,0,841,8,6,8
46,891.587,11.304,0,888,8,8,8
143,729.643,22.147,0,723,16,15,13
231,796.788,23.165,0,787,17,20,16
34,826.882,20.059,0,824,17,6,7
66,643.576,28.227,0,639,25,10,8
71,653.507,35.803,0,648,32,12,8
87,693.989,37.862,0,690,32,10,14
38,1155.895,35.211,0,1153,32,7,7
40,811.850,36.475,0,809,33,7,8
44,714.864,45.386,0,713,41,5,11
130,791.523,54.746,0,785,49,14,12
78,727.654,53.808,0,723,50,10,10
217,670.198,74.074,0,660,66,19,19
54,650.037,74.944,0,646,72,9,7
138,608.971,87.210,0,602,79,13,16
244,690.971,99.734,0,682,90,19,21
82,980.854,97.756,0,974,92,15,11
36,1346.639,100.000,0,1344,97,6,7
97,937.670,107.196,0,931,103,13,10
76,1339.395,107.092,0,1335,103,10,9
210,653.381,110.238,0,643,104,20,14
92,714.533,113.304,0,710,106,9,14
83,757.976,111.494,0,753,106,11,12
105,754.876,132.819,0,747,128,15,10
96,1075.948,141.750,0,1072,136,10,13
85,1394.129,147.706,0,1387,145,16,7
64,826.375,155.656,0,823,151,8,10
58,1403.897,160.414,0,1400,156,9,10
76,770.474,168.908,0,766,164,10,11
300,816.080,180.447,0,808,169,17,22
74,731.500,177.419,0,728,172,8,12
136,932.346,179.125,0,924,174,17,11
154,521.994,181.435,0,515,175,15,14
88,1092.386,212.466,0,1089,206,8,14
564,903.876,221.745,0,890,210,28,25
33,323.515,235.394,0,321,232,6,7
171,699.409,238.708,0,684,233,28,12
396,965.333,253.707,0,954,241,22,30
74,1080.324,251.311,0,1074,248,13,7
78,992.551,257.154,0,988,252,10,11
612,703.840,273.466,0,694,254,20,37
155,959.839,271.135,0,953,264,15,14
48,360.479,284.729,0,357,281,8,8
140,909.593,299.500,0,902,295,16,11
1299,631.173,319.667,0,604,301,57,36
118,480.339,319.686,0,475,313,11,14
50,454.320,331.300,0,451,327,7,10
242,913.512,333.909,0,900,329,27,11
333,737.772,340.883,0,721,336,35,11
149,906.094,344.215,0,899,337,15,15
98,742.796,347.724,0,724,346,37,4
130,999.800,356.208,0,994,350,13,13
60,904.767,354.900,0,900,351,11,9
158,444.285,362.854,0,439,354,12,19
61,893.738,360.918,0,890,357,10,10
111,1130.135,370.459,0,1125,365,11,12
100,1146.990,375.330,0,1142,369,11,13
73,639.493,378.945,0,636,374,9,11
