 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,28,610.607,226.786,27.213,605,224,10,6,0.475,10.817,605,230,33.690,5.515,2.436,0.410,0.629,cell
2,34,760.618,246.559,25.556,758,242,6,10,0.654,11.180,759,252,63.435,5.121,2.670,0.375,0.773,cell
3,82,899.963,252.841,32.627,894,248,11,10,0.968,11.705,894,252,160.017,10.000,1.124,0.889,0.906,cell
4,70,689.686,265.500,30.385,685,261,10,9,0.953,11.662,685,269,30.964,9.000,1.304,0.767,0.921,cell
5,51,826.676,285.931,41.113,822,281,10,10,0.379,10.630,824,282,131.186,9.192,1.183,0.845,0.658,cell
6,76,949.605,287.000,30.971,945,282,9,10,0.996,11.180,947,282,116.565,9.000,1.133,0.883,0.938,cell
7,52,964.942,287.885,38.042,960,283,9,9,0.452,10.630,961,284,131.186,8.854,1.053,0.950,0.765,cell
8,50,493.280,290.260,31.456,488,286,10,8,0.635,10.198,488,289,168.690,7.845,1.365,0.733,0.806,cell
9,31,840.210,296.984,31.799,837,293,7,8,0.385,9.220,838,293,130.601,7.000,1.077,0.929,0.660,cell
10,31,552.661,302.694,23.213,548,299,9,7,0.723,10.817,548,300,146.310,4.243,2.760,0.362,0.838,cell
11,57,773.904,303.149,27.556,769,299,9,8,0.943,10.000,771,299,126.870,8.000,1.057,0.946,0.905,cell
12,59,987.314,309.314,28.627,982,305,10,9,0.905,10.817,983,306,146.310,8.200,1.331,0.751,0.849,cell
13,30,957.600,313.167,28.042,953,309,9,8,0.479,11.402,953,317,37.875,4.950,3.042,0.329,0.690,cell
14,36,501.611,322.694,29.556,496,318,10,8,0.518,11.402,496,325,37.875,6.364,2.230,0.448,0.673,cell
15,42,576.071,328.976,33.213,572,325,8,8,0.478,9.434,573,325,122.005,7.649,1.204,0.831,0.757,cell
16,37,1048.392,332.554,28.728,1046,326,5,12,0.563,12.649,1046,338,71.565,4.341,3.486,0.287,0.796,cell
17,60,570.567,341.217,26.971,566,337,9,8,1.000,10.296,566,339,150.945,8.000,1.203,0.832,0.930,cell
18,34,438.088,353.824,22.971,434,350,8,7,0.810,9.220,436,350,130.601,6.548,1.389,0.720,0.819,cell
19,59,720.212,355.924,28.385,716,351,9,9,0.920,10.296,717,360,60.945,8.497,1.174,0.852,0.894,cell
20,93,1056.973,360.124,44.042,1051,354,14,13,0.603,15.811,1052,367,55.305,10.733,1.591,0.629,0.738,cell
21,85,513.924,370.018,52.284,509,363,12,14,0.391,15.620,511,376,50.194,11.375,1.604,0.624,0.603,cell
22,31,506.274,374.565,32.385,504,368,7,12,0.371,13.416,505,368,116.565,5.553,3.121,0.320,0.554,cell
23,43,895.593,385.221,26.142,891,381,8,8,0.791,10.000,891,387,36.870,7.603,1.370,0.730,0.851,cell
24,53,653.726,389.726,38.385,650,385,8,9,0.452,10.296,651,394,60.945,8.000,1.093,0.915,0.815,cell
25,33,638.409,390.530,23.799,634,387,8,8,0.732,10.630,635,387,131.186,5.310,2.423,0.413,0.767,cell
26,34,633.000,394.676,28.385,628,391,10,6,0.530,11.180,628,392,153.435,5.220,2.614,0.383,0.723,cell
27,27,949.611,402.093,21.799,946,398,7,8,0.714,8.602,946,399,144.462,5.657,1.760,0.568,0.730,cell
28,31,420.532,407.371,28.971,415,403,10,7,0.464,10.440,415,407,163.301,6.905,1.475,0.678,0.653,cell
29,52,730.404,413.962,25.799,726,410,9,8,0.982,9.487,726,416,18.435,7.778,1.220,0.820,0.897,cell
30,70,1027.514,418.871,29.799,1023,414,9,10,0.991,10.817,1023,422,33.690,9.000,1.157,0.864,0.921,cell
31,55,915.973,419.791,26.385,912,415,8,9,0.993,10.000,912,417,143.130,8.000,1.146,0.873,0.902,cell
32,68,391.441,420.838,29.799,387,416,9,10,0.962,11.402,387,424,37.875,8.497,1.340,0.747,0.907,cell
33,218,874.683,429.096,81.740,866,419,16,21,0.410,22.136,872,440,71.565,16.000,1.612,0.620,0.772,cell
34,29,404.224,423.190,23.556,399,421,10,5,0.657,11.180,399,421,153.435,4.271,3.135,0.319,0.829,cell
35,39,727.808,430.038,31.799,723,425,8,9,0.485,10.296,724,434,60.945,7.353,1.605,0.623,0.684,cell
36,106,980.613,431.821,58.184,974,425,13,15,0.393,16.643,977,425,122.735,10.286,1.724,0.580,0.749,cell
37,25,884.340,431.220,22.728,881,428,6,6,0.608,8.485,881,428,135.000,6.000,1.313,0.762,0.758,cell
38,61,920.336,444.205,28.385,916,440,9,9,0.951,10.296,916,447,29.055,8.854,1.150,0.870,0.897,cell
39,33,1115.045,443.470,25.213,1110,440,10,7,0.652,12.207,1110,440,145.008,4.438,3.374,0.296,0.815,cell
40,31,1113.145,447.952,25.213,1108,444,10,7,0.613,11.662,1108,445,149.036,4.438,3.196,0.313,0.795,cell
41,50,593.660,451.720,24.971,590,448,8,8,1.000,8.944,591,448,116.565,8.000,1.045,0.957,0.917,cell
