Area,X,Y,Perim.,BX,BY,Width,Height
82,766.037,209.524,0,761,205,11,10
90,690.089,225.422,0,685,221,11,10
114,564.325,230.412,0,558,225,13,12
129,917.271,250.946,0,911,245,13,13
73,529.000,259.247,0,525,253,8,14
59,702.559,272.746,0,697,269,12,8
113,709.637,282.177,0,704,275,12,14
36,701.056,279.639,0,698,277,8,6
129,960.457,283.124,0,955,277,12,14
24,915.875,288.667,0,914,286,5,6
83,513.723,296.747,0,509,292,10,11
83,596.940,299.675,0,593,295,9,11
93,908.118,301.710,0,903,297,11,10
91,928.747,320.989,0,924,316,11,11
107,218.794,327.449,0,214,321,10,14
107,695.617,327.888,0,690,323,12,11
60,959.767,332.683,0,955,329,11,9
32,961.000,337.094,0,957,335,9,5
87,977.391,351.655,0,973,346,10,12
58,816.948,354.603,0,813,351,9,9
60,822.533,366.100,0,820,360,6,13
90,926.789,373.244,0,922,369,11,10
55,873.582,377.855,0,870,374,9,8
24,913.333,379.208,0,911,377,6,6
87,722.149,384.563,0,717,380,11,10
162,927.407,385.432,0,920,380,17,12
36,935.889,383.694,0,934,380,5,9
42,801.000,396.905,0,798,393,6,9
31,809.548,395.710,0,807,393,6,6
146,975.151,401.555,0,966,397,21,9
125,413.936,405.480,0,409,399,11,15
100,786.310,403.030,0,776,401,22,5
26,559.769,416.308,0,558,413,5,7
241,895.315,440.344,0,882,429,27,25
91,557.703,438.363,0,553,433,10,12
160,435.375,447.163,0,431,435,10,23
209,425.861,447.617,0,419,438,14,19
107,777.393,445.925,0,773,440,10,13
95,558.453,448.400,0,553,443,11,12
40,441.450,460.225,0,437,458,10,5
60,869.450,466.067,0,865,462,9,9
77,1001.974,466.260,0,998,462,9,10
225,1116.298,486.827,0,1113,462,7,50
34,441.176,464.735,0,438,463,8,5
110,550.155,468.164,0,542,463,16,11
52,541.115,472.423,0,536,469,10,7
143,554.231,478.378,0,547,474,18,12
119,539.924,480.454,0,534,476,13,11
81,531.111,483.802,0,527,478,10,12
64,561.781,482.922,0,556,480,12,7
33,555.273,487.061,0,552,484,7,7
92,784.652,507.978,0,780,503,10,11
38,1066.395,512.579,0,1064,509,6,9
96,945.250,521.625,0,941,516,10,12
99,743.061,525.414,0,738,520,11,11
89,442.247,527.652,0,437,523,11,10
85,654.882,527.988,0,650,523,10,11
78,837.936,527.026,0,833,523,11,9
38,607.211,530.000,0,604,527,8,7
35,856.000,534.000,0,853,531,7,7
70,607.829,538.914,0,604,534,9,10
53,412.151,555.075,0,407,551,10,9
85,1034.235,568.000,0,1030,563,9,11
67,514.194,581.731,0,510,578,10,9
88,1002.000,614.091,0,997,610,12,9
117,346.188,616.239,0,338,611,19,13
34,610.676,622.912,0,607,621,8,5
97,1110.010,632.196,0,1108,622,5,21
83,495.855,637.723,0,491,633,11,10
96,1122.094,639.510,0,1113,637,19,6
76,635.934,650.842,0,632,646,9,11
29,1150.310,651.310,0,1148,648,5,8
74,488.649,666.108,0,484,662,10,10
158,1108.652,691.665,0,1106,674,6,34
100,947.590,703.240,0,943,698,10,12
107,1040.252,703.579,0,1035,698,11,12
94,752.298,704.128,0,747,699,11,11
38,1101.342,706.605,0,1098,704,8,6
68,1102.324,714.412,0,1099,709,7,12
53,1114.132,715.396,0,1112,710,6,12
148,1108.473,724.493,0,1105,712,8,28
116,808.379,720.405,0,803,715,12,12
112,447.232,721.795,0,442,716,11,13
84,1092.905,722.881,0,1088,718,11,11
110,1012.491,724.818,0,1007,719,12,12
54,659.130,725.611,0,655,722,9,8
102,882.167,729.275,0,877,724,11,12
103,587.786,730.864,0,583,726,11,11
92,813.130,730.554,0,808,726,11,11
125,461.432,740.384,0,456,734,12,15
82,469.695,744.024,0,466,739,9,11
105,459.943,750.667,0,454,745,15,12
73,780.849,765.671,0,775,759,13,13
93,546.989,768.204,0,542,763,11,11
63,776.746,770.048,0,772,766,10,10
107,424.196,777.944,0,419,773,12,11
71,534.408,784.606,0,530,780,11,10
162,519.407,789.691,0,513,783,15,15
93,729.280,790.753,0,725,784,10,16
95,735.063,793.863,0,731,786,9,16
92,529.500,796.457,0,525,790,10,13
75,897.747,805.933,0,893,801,10,11
77,931.364,812.844,0,927,808,10,10
293,863.631,837.355,0,861,809,6,58
101,570.802,830.198,0,566,825,11,12
54,617.148,835.259,0,614,831,8,9
20,705.500,832.500,0,703,831,6,4
69,777.203,839.362,0,773,834,9,11
90,953.367,840.567,0,949,836,11,11
88,820.886,841.909,0,816,837,12,11
98,913.990,846.378,0,909,842,11,10
75,959.880,847.640,0,956,842,9,12
44,606.136,846.318,0,602,843,10,8
69,621.841,847.565,0,617,843,10,11
163,613.153,852.540,0,607,845,14,18
55,954.055,853.200,0,951,848,9,11
102,805.676,864.971,0,800,860,12,11
109,611.771,865.890,0,605,862,16,10
42,922.238,867.238,0,918,865,10,5
110,560.427,900.527,0,555,894,12,14
257,684.599,903.226,0,677,894,16,20
121,669.777,925.496,0,665,919,11,14
82,551.561,925.768,0,547,921,10,10
124,587.226,930.339,0,582,924,12,13
110,770.000,957.691,0,764,953,13,11
