Area,X,Y,Perim.,BX,BY,Width,Height
113,1031.027,3.195,0,1023,0,17,8
34,1419.147,11.118,0,1416,8,7,7
53,1419.453,19.094,0,1416,15,8,9
129,751.403,22.791,0,746,17,12,13
52,1169.058,36.115,0,1165,33,9,7
48,1323.188,43.958,0,1320,40,8,8
87,1355.276,51.460,0,1351,46,10,11
30,404.433,51.500,0,402,49,6,7
28,1362.179,59.786,0,1360,57,5,7
34,1346.765,74.265,0,1344,71,7,7
117,128.504,80.444,0,123,75,13,12
71,667.437,84.070,0,665,76,6,17
138,783.246,89.065,0,777,83,13,13
37,891.270,85.946,0,888,83,7,7
44,1395.682,93.750,0,1392,90,8,8
59,901.864,98.678,0,899,94,7,10
102,543.059,99.931,0,537,96,14,9
54,1388.407,99.759,0,1385,96,8,9
33,1403.697,99.970,0,1401,97,7,7
100,673.370,106.050,0,668,100,11,13
102,801.520,112.735,0,796,107,11,13
73,519.973,116.164,0,515,113,11,8
88,736.716,132.807,0,731,129,12,9
96,993.219,138.792,0,988,133,11,12
89,544.899,139.191,0,538,136,15,8
72,607.569,139.333,0,602,136,12,8
147,856.354,141.136,0,848,137,18,10
47,1019.723,140.426,0,1017,137,7,8
213,846.254,150.714,0,836,142,19,21
100,796.430,154.540,0,793,147,8,16
37,1411.676,155.622,0,1409,152,6,8
64,813.531,159.609,0,811,153,7,14
60,804.967,160.100,0,803,154,5,13
294,749.204,165.857,0,738,158,22,18
264,841.629,183.568,0,832,171,19,22
133,1385.180,181.571,0,1379,176,13,13
51,578.941,203.549,0,575,200,9,8
139,511.180,211.058,0,503,206,17,11
160,1072.981,215.094,0,1066,209,14,14
352,858.307,226.097,0,849,216,19,22
168,445.298,223.298,0,438,217,16,13
399,805.211,230.243,0,794,219,23,23
187,930.465,235.198,0,927,219,8,35
107,527.056,235.720,0,522,230,12,12
77,707.364,247.818,0,703,243,10,11
164,839.854,255.329,0,835,247,11,18
91,483.407,264.121,0,480,258,8,13
163,528.080,270.798,0,521,264,15,15
190,837.332,273.321,0,829,267,19,14
244,797.971,286.357,0,791,277,16,20
160,652.944,286.631,0,646,279,15,15
308,626.968,293.977,0,616,286,23,16
89,938.584,304.876,0,929,303,20,5
134,1053.687,308.978,0,1046,304,17,11
102,486.569,313.284,0,481,309,12,10
69,675.014,312.594,0,668,310,15,6
47,687.617,312.149,0,683,310,10,6
25,950.400,317.040,0,947,315,7,5
121,971.711,320.901,0,966,315,12,13
90,930.211,326.600,0,928,318,6,18
339,1113.254,336.292,0,1107,319,14,40
222,1124.950,344.905,0,1118,332,14,28
33,411.091,348.364,0,408,346,7,6
108,847.981,353.000,0,843,347,11,13
83,1131.928,355.904,0,1127,350,12,14
76,420.289,355.895,0,414,352,13,8
75,282.360,357.613,0,278,353,10,11
82,314.427,363.549,0,310,359,10,10
245,1052.755,368.898,0,1045,359,17,20
104,398.692,364.452,0,391,361,16,8
54,450.870,364.870,0,447,361,9,8
129,291.233,375.783,0,286,368,11,15
72,443.125,374.194,0,440,368,7,14
142,584.775,375.394,0,578,369,15,13
37,1022.838,385.811,0,1021,382,5,9
198,1133.197,392.717,0,1125,385,19,16
143,436.790,395.573,0,431,387,11,17
72,363.000,400.292,0,360,394,7,13
154,741.630,402.935,0,735,396,15,15
101,932.851,410.564,0,929,405,9,13
68,281.618,412.368,0,277,409,10,8
166,563.367,419.313,0,557,412,13,17
137,1138.672,418.577,0,1132,412,13,14
261,894.184,436.341,0,886,422,16,29
249,875.518,435.185,0,869,424,15,26
226,1056.261,433.071,0,1049,425,17,18
156,147.449,435.135,0,141,429,14,14
164,884.323,439.945,0,878,429,12,22
395,967.853,446.856,0,959,435,19,25
289,634.599,451.152,0,625,442,21,19
68,329.324,450.794,0,325,447,10,9
65,1098.954,452.400,0,1095,448,9,10
106,927.340,461.594,0,922,456,11,12
15,21.533,465.867,0,20,464,4,5
115,1192.748,469.452,0,1187,464,13,12
81,678.198,473.370,0,675,468,8,13
17,180.000,476.235,0,178,474,5,5
267,773.034,482.880,0,764,474,18,20
146,1151.336,482.596,0,1145,475,13,16
163,585.387,486.294,0,578,480,15,14
166,1200.271,488.114,0,1194,480,15,16
17,792.588,483.118,0,791,481,4,5
427,902.883,498.778,0,892,487,23,23
245,970.314,498.176,0,963,488,16,21
80,332.137,495.325,0,328,490,9,11
119,562.118,498.798,0,555,493,15,13
89,1059.169,519.258,0,1054,514,11,11
156,488.821,523.724,0,482,516,14,17
49,210.980,523.714,0,208,520,7,8
112,479.902,530.161,0,474,524,13,12
96,1228.167,526.927,0,1217,525,23,6
49,163.449,531.857,0,160,529,8,7
96,496.969,532.271,0,487,529,21,7
103,556.408,532.078,0,546,530,21,6
74,601.851,532.189,0,594,530,17,5
64,733.906,532.438,0,728,530,12,7
64,745.688,532.188,0,740,530,13,6
89,795.663,532.337,0,786,530,19,6
58,581.241,532.483,0,574,531,16,4
67,643.597,532.672,0,635,531,19,5
83,43.048,537.819,0,37,533,12,10
36,171.611,538.917,0,169,536,7,7
97,669.691,537.969,0,659,536,24,5
79,710.000,538.051,0,702,536,17,5
148,972.980,548.520,0,967,542,13,14
309,1135.311,558.155,0,1127,548,18,21
411,1229.170,563.530,0,1218,549,22,28
99,1018.505,557.404,0,1014,551,10,14
361,1201.158,563.895,0,1191,552,21,26
112,1046.393,566.295,0,1041,560,12,14
167,565.647,582.838,0,559,575,14,16
147,1183.429,598.748,0,1179,588,9,21
187,464.519,601.920,0,459,591,14,21
57,222.614,595.211,0,218,592,11,8
169,840.154,600.325,0,833,593,14,17
52,836.558,609.058,0,833,605,9,9
149,847.329,614.262,0,840,609,15,12
130,1221.792,646.231,0,1216,640,12,14
36,1118.222,646.389,0,1116,643,6,8
75,805.053,661.147,0,801,656,9,11
156,673.314,665.224,0,668,657,12,17
280,870.346,671.993,0,862,662,18,21
209,448.880,672.507,0,442,663,15,21
47,218.809,667.830,0,215,664,9,8
68,796.941,672.250,0,793,667,8,11
168,60.637,676.071,0,54,669,14,15
67,223.896,673.478,0,220,669,9,10
122,1220.664,675.500,0,1215,670,13,12
88,456.818,684.659,0,452,680,11,10
78,706.077,690.744,0,703,684,7,14
100,717.650,689.890,0,711,686,14,9
26,976.692,688.731,0,975,686,5,7
153,1021.516,694.007,0,1015,687,14,15
193,563.238,704.440,0,554,698,19,15
19,3.000,708.000,0,1,706,5,5
82,937.537,710.585,0,932,706,12,10
90,66.422,714.756,0,62,710,10,11
178,231.427,720.331,0,224,713,15,15
219,875.945,727.406,0,868,719,17,18
79,1077.734,731.911,0,1073,727,10,11
42,1409.786,730.190,0,1405,727,10,7
49,218.878,731.429,0,215,728,8,8
110,1183.409,734.573,0,1178,729,12,12
129,1182.504,751.984,0,1180,740,6,25
57,1281.667,743.509,0,1276,740,12,7
124,807.073,749.339,0,802,743,12,13
203,990.365,751.222,0,984,743,15,18
173,677.861,757.659,0,665,753,31,9
47,911.553,761.787,0,906,760,12,5
120,554.067,763.667,0,543,761,23,6
78,467.423,767.231,0,463,762,9,14
178,796.461,788.326,0,788,781,17,14
78,1184.064,791.731,0,1182,782,5,19
95,1275.811,786.979,0,1270,783,13,10
246,721.138,804.476,0,713,796,17,18
121,474.545,807.339,0,469,798,13,20
316,1152.703,821.222,0,1143,811,21,20
121,1184.380,820.364,0,1180,812,10,17
97,1192.082,820.825,0,1188,813,9,16
138,1196.109,830.464,0,1190,823,13,18
266,1202.981,842.301,0,1191,826,22,33
129,1227.876,834.837,0,1220,827,15,19
40,1233.000,829.500,0,1229,827,9,6
126,1186.849,840.635,0,1184,829,6,25
226,497.699,847.544,0,487,832,25,33
80,1224.237,840.850,0,1220,835,10,12
101,691.881,843.020,0,687,837,10,13
100,481.440,844.990,0,475,840,13,11
96,1222.812,855.812,0,1218,849,10,14
37,1155.243,855.108,0,1152,852,7,7
69,961.493,859.768,0,957,856,10,9
163,1231.982,862.791,0,1223,857,20,14
145,1098.531,865.386,0,1092,858,14,16
260,997.438,870.454,0,990,859,17,22
332,1040.596,877.723,0,1031,866,19,25
69,1092.000,885.000,0,1088,881,9,9
172,588.105,898.767,0,580,892,17,15
101,11.723,899.198,0,7,894,11,12
158,618.373,901.063,0,611,895,15,14
102,1158.284,901.265,0,1152,895,13,14
102,455.402,901.598,0,450,896,11,13
406,557.261,919.143,0,535,896,48,46
195,1122.395,907.815,0,1115,900,16,16
107,538.935,912.636,0,533,907,14,11
44,539.182,928.364,0,535,926,10,6
124,927.500,944.734,0,920,939,16,12
83,749.819,956.759,0,744,951,11,12
190,844.042,963.953,0,835,956,20,16
75,822.067,960.520,0,817,957,11,8
75,1090.653,969.747,0,1085,965,12,11
56,1069.911,974.750,0,1064,971,13,8
144,1102.090,977.403,0,1096,971,15,14
79,1086.924,987.127,0,1079,984,16,7
73,696.438,995.055,0,691,990,10,11
36,1103.194,995.722,0,1100,992,7,8
61,1056.377,997.164,0,1051,994,12,7
89,1081.416,999.135,0,1075,994,14,11
65,1071.662,998.692,0,1066,995,12,8
52,569.654,1010.385,0,566,1007,8,9
56,347.089,1016.589,0,344,1011,7,12
51,1409.529,1027.588,0,1405,1024,10,8
