 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,41,714.354,224.793,24.142,711,220,6,9,0.884,9.849,712,229,66.038,6.000,1.668,0.600,0.891,cell
2,66,568.606,268.561,29.213,565,263,8,11,0.972,11.402,567,263,105.255,8.000,1.380,0.724,0.904,cell
3,30,556.667,272.200,30.485,549,271,14,3,0.406,14.318,549,271,167.905,3.000,5.684,0.176,0.845,cell
4,133,654.989,287.320,49.355,648,281,15,12,0.686,16.155,648,283,158.199,12.000,1.469,0.681,0.839,cell
5,39,828.603,319.269,38.485,827,311,3,18,0.331,18.111,828,329,83.660,3.000,5.489,0.182,0.848,cell
6,28,816.393,319.536,18.728,813,317,7,5,1.000,7.616,813,318,156.801,5.000,1.436,0.696,0.903,cell
7,75,448.113,356.340,30.627,443,351,10,10,1.000,11.662,443,359,30.964,9.192,1.225,0.816,0.915,cell
8,92,490.609,365.870,50.527,482,358,16,14,0.453,18.028,482,368,33.690,10.146,2.162,0.462,0.657,cell
9,65,1018.300,381.762,28.627,1013,377,10,9,0.997,10.440,1013,381,163.301,9.000,1.112,0.899,0.897,cell
10,72,910.444,385.736,31.213,905,381,11,9,0.929,11.705,905,388,19.983,8.854,1.341,0.745,0.889,cell
11,82,616.183,389.049,51.355,609,384,16,11,0.391,16.492,609,386,165.964,10.107,2.122,0.471,0.624,cell
12,69,537.529,390.051,34.042,533,385,10,11,0.748,13.038,533,385,122.471,9.701,1.377,0.726,0.821,cell
13,86,639.686,396.709,38.870,635,389,10,15,0.715,15.811,638,389,108.435,8.222,2.238,0.447,0.819,cell
14,35,458.414,408.929,27.799,453,407,11,5,0.569,11.402,453,410,15.255,5.000,2.757,0.363,0.769,cell
15,55,467.409,413.445,26.627,463,409,9,9,0.975,9.487,463,412,161.565,8.485,1.001,0.999,0.887,cell
16,57,477.816,418.956,31.456,472,415,11,9,0.724,11.402,472,417,164.745,8.549,1.572,0.636,0.781,cell
17,26,934.154,419.692,18.971,931,416,6,7,0.908,7.616,933,416,113.199,4.950,1.494,0.669,0.852,cell
18,148,508.777,424.203,68.083,500,417,20,14,0.401,20.881,500,421,163.301,13.741,1.558,0.642,0.727,cell
19,57,846.061,424.518,26.971,842,420,8,9,0.985,10.817,843,429,56.310,7.778,1.413,0.708,0.927,cell
20,45,632.433,430.522,32.870,627,425,11,11,0.523,13.601,627,427,143.973,5.749,3.180,0.314,0.647,cell
21,52,826.558,430.077,26.385,823,425,7,10,0.939,10.440,825,435,73.301,7.000,1.453,0.688,0.897,cell
22,28,521.714,432.893,19.556,518,430,7,6,0.920,8.062,518,435,29.745,5.578,1.576,0.634,0.848,cell
23,67,545.694,437.873,29.799,540,434,11,8,0.948,11.402,540,437,164.745,8.000,1.324,0.755,0.899,cell
24,40,516.550,440.425,22.142,513,437,7,7,1.000,8.602,513,443,35.538,7.000,1.149,0.870,0.920,cell
25,33,952.348,443.500,21.556,949,440,7,7,0.892,8.062,949,441,150.255,6.261,1.268,0.789,0.846,cell
26,75,951.447,459.340,31.799,947,454,9,11,0.932,12.083,949,465,65.556,8.944,1.350,0.741,0.909,cell
27,49,775.459,466.929,24.728,772,463,7,8,1.000,9.434,773,471,57.995,7.000,1.196,0.836,0.942,cell
