 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,32,809.281,133.562,20.728,806,130,6,7,0.936,8.062,807,137,60.255,6.000,1.376,0.727,0.877,cell
2,44,889.705,155.182,23.556,886,151,7,8,0.996,8.602,887,152,125.538,7.000,1.156,0.865,0.907,cell
3,112,834.616,168.679,38.870,829,162,11,14,0.932,14.318,833,162,102.095,11.000,1.245,0.803,0.903,cell
4,64,924.453,171.562,28.385,920,167,9,9,0.998,11.402,920,175,37.875,8.485,1.331,0.751,0.921,cell
5,38,822.947,171.711,22.142,820,168,6,8,0.974,9.434,821,176,57.995,6.000,1.524,0.656,0.927,cell
6,28,767.786,171.429,18.728,764,169,7,5,1.000,7.280,764,171,164.055,5.000,1.292,0.774,0.903,cell
7,36,786.361,172.111,20.728,783,169,7,6,1.000,8.062,783,170,150.255,6.000,1.186,0.843,0.935,cell
8,32,617.688,180.750,20.728,614,178,7,6,0.936,8.062,614,179,150.255,6.000,1.317,0.759,0.877,cell
9,66,944.076,186.455,29.799,940,181,8,11,0.934,11.402,943,192,74.745,8.000,1.363,0.734,0.904,cell
10,50,628.240,187.340,25.556,624,184,9,7,0.962,9.487,624,185,161.565,7.000,1.239,0.807,0.909,cell
11,38,662.895,189.158,21.556,660,185,6,8,1.000,8.544,661,193,69.444,6.000,1.296,0.771,0.916,cell
12,41,520.720,191.012,22.971,517,187,7,8,0.976,8.544,519,187,110.556,7.000,1.240,0.807,0.882,cell
13,25,677.940,197.700,21.314,675,193,5,8,0.692,9.434,675,201,57.995,4.472,2.245,0.446,0.862,cell
14,51,685.049,198.500,26.971,681,195,9,8,0.881,11.402,681,202,37.875,7.071,1.685,0.594,0.903,cell
15,51,936.324,205.480,24.971,933,201,7,9,1.000,9.849,934,201,113.962,7.000,1.294,0.773,0.919,cell
16,46,864.022,206.630,23.556,860,203,8,7,1.000,9.434,860,204,147.995,7.000,1.248,0.801,0.920,cell
17,28,988.357,205.929,19.314,985,203,6,6,0.943,7.810,986,209,50.194,6.000,1.259,0.794,0.889,cell
18,47,738.500,208.309,40.527,733,204,13,9,0.360,13.342,733,209,12.995,8.379,1.611,0.621,0.570,cell
19,35,778.071,208.414,20.728,775,205,6,7,1.000,8.602,776,212,54.462,6.000,1.345,0.744,0.933,cell
20,64,920.406,210.391,31.213,916,205,9,11,0.825,12.530,918,216,61.390,7.603,1.773,0.564,0.871,cell
21,46,501.261,209.717,24.142,497,206,8,7,0.992,9.220,498,213,40.601,7.000,1.141,0.876,0.911,cell
22,89,910.590,215.365,37.213,906,208,9,14,0.808,14.866,907,222,70.346,8.974,1.815,0.551,0.877,cell
23,31,1010.952,217.790,23.556,1008,213,7,8,0.702,9.434,1008,213,122.005,6.345,1.531,0.653,0.765,cell
24,50,804.720,229.460,24.971,801,225,7,9,1.000,9.849,803,225,113.962,7.000,1.318,0.759,0.926,cell
25,43,878.965,230.267,24.142,876,226,6,9,0.927,9.487,878,235,71.565,6.000,1.458,0.686,0.905,cell
26,45,513.011,232.278,23.799,509,228,8,8,0.998,9.434,511,228,122.005,7.071,1.412,0.708,0.882,cell
27,43,664.779,238.128,23.556,661,234,7,8,0.974,9.434,662,242,57.995,7.000,1.353,0.739,0.905,cell
28,51,582.971,240.284,26.385,579,236,8,9,0.921,10.630,580,236,131.186,7.603,1.483,0.674,0.879,cell
29,63,592.802,247.056,28.385,589,242,8,10,0.983,10.440,591,242,106.699,8.000,1.215,0.823,0.920,cell
30,49,560.439,246.378,24.971,556,243,9,7,0.988,9.487,556,245,161.565,7.000,1.312,0.762,0.907,cell
31,61,576.352,255.123,27.556,572,251,9,8,1.000,10.817,572,252,146.310,8.000,1.263,0.792,0.946,cell
32,40,762.800,256.550,23.556,760,252,6,9,0.906,9.487,761,252,108.435,6.000,1.530,0.654,0.889,cell
33,37,859.311,256.203,22.142,856,253,7,7,0.948,8.602,856,253,125.538,6.708,1.281,0.781,0.892,cell
34,41,975.646,258.354,22.728,972,255,7,7,0.997,9.220,972,255,130.601,7.000,1.252,0.799,0.921,cell
35,31,882.403,260.016,20.142,879,257,7,6,0.960,7.810,880,257,129.806,6.000,1.158,0.863,0.873,cell
36,26,820.692,262.692,18.728,818,260,6,6,0.932,7.071,818,265,45.000,6.000,1.093,0.915,0.852,cell
37,38,855.632,268.316,22.971,852,265,8,7,0.905,9.434,852,271,32.005,6.364,1.584,0.631,0.874,cell
38,48,450.479,275.562,24.385,446,272,9,7,1.000,10.296,446,273,150.945,7.000,1.546,0.647,0.914,cell
39,45,961.989,286.078,24.142,958,283,8,7,0.970,8.944,958,284,153.435,7.000,1.259,0.795,0.909,cell
40,66,611.258,287.970,30.385,606,284,11,8,0.898,11.402,606,286,164.745,8.000,1.311,0.763,0.892,cell
41,33,545.227,288.864,20.728,542,285,6,7,0.965,8.062,544,285,119.745,6.000,1.221,0.819,0.904,cell
