Area,X,Y,Perim.,BX,BY,Width,Height
121,722.818,210.826,0,717,205,13,12
23,788.304,215.348,0,786,213,6,5
147,602.810,222.571,0,596,216,14,14
47,781.830,219.213,0,777,216,9,8
79,782.063,228.797,0,778,223,9,12
79,701.937,245.342,0,698,241,9,10
52,585.077,264.808,0,581,261,10,8
153,646.366,269.157,0,640,262,15,16
164,634.957,274.146,0,627,266,16,16
25,905.040,279.760,0,903,277,5,6
95,661.884,291.253,0,657,286,11,11
297,651.364,303.700,0,643,292,20,26
132,959.083,310.136,0,953,304,13,13
163,526.135,317.368,0,519,311,15,14
187,545.401,329.615,0,538,322,16,16
88,703.966,339.420,0,699,335,11,10
127,802.969,342.748,0,797,336,13,15
154,944.831,342.760,0,938,337,15,13
96,809.667,348.240,0,804,343,12,11
78,570.449,360.987,0,564,357,13,10
88,875.500,375.295,0,870,371,12,9
79,597.886,386.481,0,592,383,12,8
115,1004.252,394.635,0,999,389,12,13
68,415.338,406.397,0,412,402,9,10
116,1063.966,422.914,0,1058,417,12,13
128,739.641,428.922,0,734,423,12,13
62,859.565,435.629,0,856,431,8,10
114,768.105,438.868,0,763,433,11,13
98,645.561,442.653,0,640,438,12,10
120,922.958,449.033,0,917,444,13,11
43,574.977,454.279,0,571,451,9,7
83,871.386,463.735,0,867,459,10,10
266,830.594,497.090,0,819,487,23,22
58,831.569,507.414,0,827,503,9,9
56,639.107,517.536,0,635,514,9,8
119,487.277,520.950,0,482,515,12,13
77,537.740,563.026,0,533,559,10,9
94,613.096,564.564,0,608,560,11,10
46,672.065,572.957,0,669,570,8,8
17,474.824,582.176,0,473,580,5,5
76,668.316,585.724,0,663,582,12,8
106,775.953,589.538,0,770,584,13,12
152,770.309,595.599,0,764,585,15,19
74,1063.324,599.622,0,1058,596,11,9
131,1067.718,607.374,0,1061,601,14,13
178,346.006,614.365,0,339,608,17,14
91,1138.143,631.912,0,1133,627,11,11
57,567.140,634.632,0,563,631,9,9
53,1127.321,640.887,0,1123,638,10,7
110,669.355,652.773,0,664,647,12,12
86,522.151,657.198,0,517,653,11,10
80,574.112,658.388,0,570,653,9,11
92,903.380,663.446,0,898,659,12,10
111,462.018,668.450,0,457,663,11,12
92,609.609,670.326,0,605,665,11,11
95,830.305,671.547,0,825,666,11,12
66,380.273,679.652,0,376,675,9,10
67,1041.000,691.881,0,1037,688,9,9
103,452.437,698.282,0,447,693,12,11
125,660.584,711.320,0,655,705,12,13
128,934.172,717.203,0,929,710,11,16
92,584.989,729.804,0,580,724,11,12
119,728.403,733.118,0,723,727,12,13
95,399.505,745.253,0,395,739,10,13
105,1025.076,764.476,0,1019,760,13,10
121,645.537,776.463,0,640,771,12,12
66,757.879,786.727,0,752,783,11,11
107,898.729,789.327,0,892,784,15,13
99,704.919,807.000,0,700,802,11,11
83,774.217,816.253,0,770,811,10,13
291,1026.722,822.997,0,1018,811,18,23
112,807.580,819.339,0,802,814,12,12
79,1013.810,827.089,0,1010,822,9,11
300,844.373,837.277,0,835,826,20,25
107,880.075,834.785,0,875,829,11,13
19,490.789,839.947,0,489,837,4,7
190,738.247,846.163,0,731,839,17,16
17,1024.000,840.882,0,1022,839,5,5
114,477.825,869.491,0,472,862,12,16
147,728.490,869.803,0,723,863,12,15
59,561.271,869.932,0,557,866,9,9
31,559.903,879.355,0,558,876,5,8
55,505.600,898.109,0,502,894,8,10
33,580.758,905.576,0,578,903,7,6
101,632.218,955.693,0,627,951,12,11
88,679.420,967.727,0,675,961,9,13
157,694.662,975.363,0,688,965,15,21
77,735.714,989.260,0,731,984,11,12
