 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,32,522.844,134.500,28.627,519,130,7,8,0.491,8.602,521,130,125.538,7.000,1.207,0.829,0.696,cell
2,61,797.238,143.238,29.799,792,139,10,8,0.863,10.770,792,142,158.199,8.000,1.177,0.850,0.891,cell
3,77,552.396,148.669,34.385,549,142,7,14,0.818,14.318,551,156,77.905,7.000,1.954,0.512,0.917,cell
4,54,833.333,166.278,35.213,829,162,10,8,0.547,10.817,829,164,146.310,8.000,1.232,0.811,0.794,cell
5,41,718.329,205.915,22.971,715,202,7,8,0.976,8.544,717,210,69.444,7.000,1.153,0.868,0.882,cell
6,68,385.103,224.603,29.799,380,220,10,9,0.962,11.180,380,227,26.565,9.000,1.228,0.814,0.895,cell
7,57,391.026,248.342,26.971,387,244,8,9,0.985,10.000,387,251,36.870,8.000,1.104,0.906,0.905,cell
8,63,381.071,256.690,28.385,376,253,10,8,0.983,11.180,376,254,153.435,8.000,1.421,0.704,0.920,cell
9,65,599.515,260.192,28.971,595,256,9,9,0.973,10.817,595,263,33.690,8.944,1.182,0.846,0.922,cell
10,48,513.208,266.083,24.971,509,262,8,8,0.967,9.434,511,270,57.995,7.778,1.118,0.895,0.897,cell
11,37,833.905,303.905,22.728,831,300,6,8,0.900,8.602,832,300,125.538,6.000,1.371,0.729,0.881,cell
12,25,663.380,340.500,23.799,660,337,7,8,0.555,9.434,662,345,57.995,4.802,2.348,0.426,0.694,cell
13,37,662.527,351.392,24.385,659,347,7,9,0.782,10.296,661,347,119.055,6.261,1.878,0.533,0.813,cell
14,67,493.560,369.082,49.941,489,360,9,16,0.338,16.031,495,360,93.576,9.000,1.787,0.560,0.635,cell
15,50,839.120,379.400,24.728,835,376,8,7,1.000,9.434,835,377,147.995,7.000,1.158,0.864,0.952,cell
16,46,503.152,380.304,25.556,499,377,8,7,0.885,9.220,500,384,40.601,7.000,1.043,0.958,0.902,cell
17,62,744.532,381.290,29.213,740,377,9,9,0.913,10.817,740,384,33.690,8.485,1.250,0.800,0.905,cell
18,32,354.594,387.469,28.971,351,384,7,7,0.479,8.602,352,384,125.538,6.791,1.311,0.763,0.744,cell
19,32,419.156,395.469,31.213,416,390,9,9,0.413,11.402,418,390,127.875,7.200,1.533,0.652,0.598,cell
20,28,427.357,392.929,28.042,422,390,10,6,0.447,10.198,422,390,168.690,6.000,1.542,0.648,0.602,cell
21,44,804.091,396.182,24.385,800,392,8,8,0.930,8.944,802,400,63.435,7.761,1.197,0.835,0.863,cell
22,29,878.362,418.017,26.971,875,415,7,6,0.501,7.810,876,421,39.806,6.000,1.212,0.825,0.773,cell
23,107,495.098,426.360,37.213,490,420,10,13,0.971,13.928,493,433,68.962,10.000,1.309,0.764,0.943,cell
24,69,466.906,429.833,30.627,462,425,10,10,0.924,11.180,462,433,26.565,9.192,1.124,0.890,0.885,cell
25,36,600.083,444.972,22.142,596,442,8,6,0.923,8.544,596,444,159.444,6.000,1.211,0.826,0.878,cell
26,36,711.833,517.389,21.556,708,514,7,7,0.974,8.602,709,514,125.538,6.364,1.332,0.751,0.889,cell
27,30,444.767,534.200,24.971,442,531,6,7,0.605,8.062,443,538,60.255,6.000,1.311,0.763,0.811,cell
28,29,655.672,539.431,25.556,653,536,6,7,0.558,8.062,654,543,60.255,6.000,1.358,0.737,0.763,cell
29,36,578.889,561.306,33.314,577,553,4,15,0.408,15.133,578,568,82.405,4.000,4.752,0.210,0.758,cell
30,49,458.500,588.765,25.556,455,584,7,9,0.943,9.849,456,593,66.038,7.000,1.252,0.799,0.891,cell
31,49,389.622,602.561,25.799,385,599,9,8,0.925,9.487,385,604,18.435,8.000,1.089,0.918,0.867,cell
32,56,545.393,606.714,27.314,542,602,7,9,0.943,10.630,542,611,48.814,7.000,1.266,0.790,0.941,cell
33,86,724.663,638.884,39.698,720,633,10,14,0.686,14.318,723,633,102.095,10.000,1.434,0.697,0.827,cell
34,87,670.557,645.155,43.698,663,641,16,9,0.573,16.763,663,643,162.646,8.945,1.923,0.520,0.763,cell
35,73,715.486,645.637,35.456,709,641,13,9,0.730,13.342,709,647,12.995,8.538,1.524,0.656,0.839,cell
36,37,849.851,650.608,21.556,846,647,7,7,1.000,8.062,846,652,29.745,7.000,1.043,0.959,0.881,cell
37,29,915.948,657.017,22.385,912,654,8,6,0.727,8.944,912,659,26.565,6.000,1.642,0.609,0.773,cell
38,64,462.969,684.406,29.799,458,680,9,10,0.906,10.770,460,680,111.801,8.944,1.181,0.846,0.889,cell
39,30,697.133,708.833,24.385,694,704,7,9,0.634,10.296,695,704,119.055,4.837,2.778,0.360,0.741,cell
40,33,710.076,733.924,19.899,707,731,6,6,1.000,7.810,707,736,39.806,6.000,1.071,0.934,0.957,cell
41,270,621.026,182.448,72.326,612,169,16,26,0.649,26.926,618,195,74.932,16.000,1.867,0.536,0.846,cluster
42,294,881.653,193.289,87.154,871,183,23,20,0.486,23.770,871,200,14.621,19.799,1.075,0.930,0.817,cluster
43,274,822.759,369.887,113.196,808,357,26,22,0.269,28.601,808,375,36.469,18.693,1.615,0.619,0.712,cluster
44,335,630.715,407.834,74.770,617,400,28,16,0.753,28.443,617,411,10.125,14.902,2.026,0.494,0.902,cluster
45,623,805.530,559.598,210.108,783,540,42,44,0.177,51.740,785,549,138.918,32.015,1.488,0.672,0.541,cluster
46,380,810.505,627.866,123.338,799,617,27,26,0.314,32.802,801,643,52.431,21.582,1.499,0.667,0.750,cluster
47,329,577.236,746.591,177.012,569,702,11,80,0.132,80.100,576,782,87.138,11.000,12.363,0.081,0.560,cluster
48,239,703.429,762.165,94.225,692,753,24,18,0.338,24.331,692,763,9.462,17.600,1.681,0.595,0.759,cluster
