 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,69,771.833,258.065,30.042,767,253,10,10,0.961,11.662,767,261,30.964,8.485,1.373,0.728,0.890,cell
2,69,973.804,265.819,29.799,969,261,9,10,0.976,10.817,969,268,33.690,9.000,1.063,0.941,0.908,cell
3,95,760.626,267.521,37.456,755,262,12,12,0.851,14.142,755,263,135.000,9.899,1.432,0.699,0.888,cell
4,66,672.621,293.561,29.799,668,289,9,10,0.934,10.440,670,289,106.699,9.000,1.121,0.892,0.892,cell
5,81,971.167,310.537,33.213,966,306,11,10,0.923,12.806,966,314,38.660,9.192,1.363,0.734,0.915,cell
6,75,1017.940,340.420,30.971,1013,336,10,9,0.983,11.180,1013,338,153.435,9.000,1.117,0.895,0.932,cell
7,156,498.750,348.397,47.941,492,340,14,17,0.853,17.464,496,340,103.241,13.035,1.333,0.750,0.894,cell
8,49,602.929,343.765,35.799,599,340,9,8,0.480,10.296,599,346,29.055,8.000,1.039,0.962,0.754,cell
9,65,599.515,363.931,28.385,595,359,9,9,1.000,10.817,595,367,33.690,9.000,1.168,0.856,0.922,cell
10,47,461.181,368.564,33.698,456,364,9,9,0.520,10.296,459,364,119.055,8.485,1.323,0.756,0.734,cell
11,83,582.018,387.054,50.284,577,381,10,13,0.412,13.928,579,394,68.962,9.701,1.487,0.673,0.755,cell
12,28,443.000,407.143,22.971,440,403,7,8,0.667,10.000,441,403,126.870,5.466,2.198,0.455,0.727,cell
13,170,1108.324,436.365,55.941,1102,425,13,22,0.683,23.087,1105,425,107.650,10.436,2.561,0.390,0.859,cell
14,71,952.444,432.585,30.627,947,428,11,9,0.951,11.402,947,434,15.255,9.000,1.191,0.840,0.887,cell
15,67,686.575,442.828,29.799,682,438,9,10,0.948,10.817,683,447,56.310,8.944,1.203,0.831,0.899,cell
16,53,589.670,442.858,26.385,585,439,9,8,0.957,9.487,585,441,161.565,8.000,1.101,0.908,0.891,cell
17,58,1012.155,455.000,26.971,1008,451,9,8,1.000,10.000,1008,458,36.870,8.000,1.158,0.864,0.928,cell
18,71,955.937,478.951,30.627,951,474,10,10,0.951,11.180,953,474,116.565,9.391,1.149,0.870,0.887,cell
19,67,552.291,480.963,29.556,547,477,10,8,0.964,10.817,548,484,33.690,8.000,1.198,0.835,0.924,cell
20,107,1119.472,506.425,64.426,1114,497,11,17,0.324,18.601,1114,498,126.254,10.140,2.171,0.461,0.684,cell
21,66,717.455,519.273,32.627,713,514,9,11,0.779,12.083,715,514,114.444,8.497,1.423,0.703,0.852,cell
22,62,388.129,540.000,28.385,384,535,8,10,0.967,10.630,384,543,41.186,8.000,1.225,0.816,0.905,cell
23,82,974.512,554.012,45.698,968,550,15,9,0.493,15.297,968,555,11.310,9.000,1.651,0.606,0.752,cell
24,220,987.941,561.755,80.326,978,551,17,24,0.428,24.187,984,575,82.875,17.000,1.341,0.746,0.710,cell
25,38,385.211,576.263,29.799,381,571,9,10,0.538,13.454,381,571,131.987,5.194,3.349,0.299,0.697,cell
26,27,391.130,574.167,22.385,387,571,8,7,0.677,10.000,387,572,143.130,4.950,2.551,0.392,0.761,cell
27,106,1068.679,580.887,38.042,1063,574,11,13,0.920,15.000,1064,587,53.130,10.607,1.420,0.704,0.918,cell
28,62,395.371,585.823,33.456,391,581,9,10,0.696,10.770,393,581,111.801,8.944,1.127,0.887,0.838,cell
29,110,733.273,590.227,61.255,726,583,15,13,0.368,17.205,727,586,144.462,12.313,1.563,0.640,0.696,cell
30,61,542.107,606.205,32.042,538,601,9,10,0.747,12.207,539,611,55.008,7.778,1.507,0.664,0.859,cell
31,61,870.500,611.287,28.385,866,607,9,9,0.951,10.630,866,614,41.186,8.485,1.228,0.815,0.904,cell
32,42,827.714,633.714,30.042,824,630,8,8,0.585,8.944,826,638,63.435,7.778,1.139,0.878,0.792,cell
33,38,663.263,639.447,33.556,660,635,7,8,0.424,9.899,660,643,45.000,7.000,1.183,0.845,0.768,cell
34,82,1134.000,641.744,32.971,1129,637,10,10,0.948,12.207,1129,638,145.008,10.000,1.086,0.921,0.927,cell
35,158,741.070,663.000,72.083,733,654,17,18,0.382,22.804,735,672,52.125,12.728,2.032,0.492,0.738,cell
36,25,1137.820,672.260,21.314,1136,668,4,9,0.692,9.487,1137,677,71.565,4.000,2.598,0.385,0.847,cell
37,49,1113.990,691.153,43.456,1109,687,10,8,0.326,10.817,1110,687,146.310,8.000,1.159,0.863,0.715,cell
38,65,1002.238,698.915,29.799,998,694,9,10,0.920,10.817,1000,694,123.690,8.497,1.282,0.780,0.890,cell
39,30,347.267,700.867,24.971,344,696,6,10,0.605,10.440,346,696,106.699,5.367,2.377,0.421,0.741,cell
40,29,1013.293,706.983,23.556,1008,705,10,4,0.657,10.198,1008,706,168.690,4.000,2.570,0.389,0.817,cell
41,41,811.037,710.378,31.213,808,706,7,9,0.529,9.487,809,715,71.565,7.000,1.313,0.761,0.774,cell
42,30,1097.833,731.500,31.799,1095,727,6,8,0.373,9.220,1095,735,49.399,6.000,1.431,0.699,0.667,cell
43,77,939.084,737.110,31.213,934,732,10,10,0.993,11.402,934,740,37.875,9.899,1.137,0.880,0.911,cell
44,32,583.406,740.406,26.385,580,736,7,9,0.578,9.849,580,736,113.962,6.647,1.456,0.687,0.674,cell
45,68,1069.662,747.985,29.799,1065,743,9,10,0.962,10.817,1066,752,56.310,9.000,1.174,0.852,0.907,cell
46,76,1018.329,777.224,31.213,1014,772,9,11,0.980,11.705,1016,772,109.983,9.000,1.207,0.828,0.910,cell
47,43,566.035,780.570,22.971,562,777,8,7,1.000,8.544,562,779,159.444,7.000,1.153,0.867,0.905,cell
48,36,775.500,801.250,30.042,772,798,8,7,0.501,8.602,773,798,125.538,7.000,1.034,0.967,0.750,cell
49,54,1054.333,827.815,30.385,1051,822,8,11,0.735,12.207,1051,822,124.992,7.452,1.928,0.519,0.837,cell
50,36,763.167,850.444,26.385,759,846,8,9,0.650,11.402,760,855,52.125,5.466,2.530,0.395,0.758,cell
51,69,795.022,851.703,29.799,791,846,8,11,0.976,11.402,793,857,74.745,8.000,1.288,0.776,0.914,cell
52,25,768.340,853.900,26.971,764,849,8,9,0.432,10.630,764,856,41.186,6.261,2.456,0.407,0.556,cell
53,27,990.278,854.204,19.314,987,851,6,6,0.910,7.810,988,851,129.806,5.821,1.328,0.753,0.871,cell
54,40,493.950,860.025,33.213,490,856,8,8,0.456,9.220,491,857,130.601,8.000,1.128,0.886,0.708,cell
55,74,631.311,862.878,31.799,626,858,10,10,0.920,12.042,628,858,131.634,9.192,1.271,0.787,0.902,cell
56,80,676.138,862.487,31.799,671,858,11,9,0.994,11.705,671,865,19.983,9.000,1.161,0.862,0.936,cell
57,31,997.113,869.113,22.971,993,866,9,6,0.738,10.817,993,866,146.310,4.919,2.665,0.375,0.827,cell
58,107,922.949,881.734,37.799,918,875,10,13,0.941,13.928,920,888,68.962,10.000,1.271,0.787,0.934,cell
59,44,1014.227,877.114,32.385,1007,875,14,4,0.527,14.318,1007,879,12.095,4.000,3.649,0.274,0.854,cell
60,64,769.969,886.547,45.698,764,878,13,15,0.385,18.601,766,878,126.254,7.484,3.289,0.304,0.646,cell
61,71,790.092,900.768,31.213,785,896,10,10,0.916,11.662,785,898,149.036,8.944,1.314,0.761,0.893,cell
62,54,498.185,914.926,40.284,493,911,10,9,0.418,10.440,493,917,16.699,9.000,1.134,0.882,0.735,cell
63,52,838.173,928.269,40.284,833,924,12,9,0.403,12.649,833,930,18.435,8.485,1.579,0.633,0.658,cell
64,67,653.187,933.679,28.971,649,929,9,9,1.000,10.630,649,937,41.186,9.000,1.050,0.952,0.924,cell
65,35,875.900,938.586,35.698,871,932,10,12,0.345,14.422,872,944,56.310,5.814,3.049,0.328,0.551,cell
66,25,840.300,935.620,19.899,836,934,8,4,0.793,8.544,836,934,159.444,4.000,2.286,0.437,0.893,cell
67,88,605.364,954.409,34.042,600,949,11,11,0.954,12.083,600,957,24.444,10.607,1.138,0.879,0.907,cell
68,53,731.802,972.689,25.799,728,968,8,9,1.000,9.434,728,970,147.995,8.000,1.027,0.974,0.891,cell
69,344,953.081,673.538,191.865,934,659,33,27,0.117,34.785,934,678,18.435,25.230,1.450,0.690,0.556,cluster
