 ,Area,X,Y,Perim.,BX,BY,Width,Height,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Class
1,26,993.692,44.500,30.142,990,38,6,11,0.360,12.083,990,49,65.556,5.060,3.194,0.313,0.605,cell
2,25,921.860,42.540,20.971,919,39,6,8,0.714,8.944,920,47,63.435,4.600,2.137,0.468,0.781,cell
3,25,837.100,66.700,21.556,833,63,7,7,0.676,9.899,833,63,135.000,4.950,2.269,0.441,0.769,cell
4,26,1161.038,84.962,24.385,1158,80,5,9,0.549,9.487,1159,89,71.565,5.000,2.175,0.460,0.693,cell
5,58,1168.966,90.103,45.799,1165,80,11,16,0.347,18.358,1166,80,119.358,8.222,2.570,0.389,0.558,cell
6,90,1196.189,84.522,53.598,1187,80,19,10,0.394,20.248,1187,80,159.775,10.000,2.468,0.405,0.627,cell
7,55,1146.355,84.100,47.799,1136,81,20,6,0.303,20.616,1136,86,14.036,4.961,5.709,0.175,0.643,cell
8,25,1179.420,89.780,22.385,1176,87,6,7,0.627,8.602,1176,87,125.538,6.000,1.422,0.703,0.746,cell
9,32,1037.375,94.594,33.456,1034,88,7,11,0.359,12.530,1034,88,118.610,6.247,2.488,0.402,0.571,cell
10,61,1164.664,99.025,47.456,1160,90,10,17,0.340,19.723,1160,90,120.466,7.761,3.255,0.307,0.592,cell
11,26,615.654,104.692,29.213,613,100,7,11,0.383,12.530,614,111,61.390,5.148,3.300,0.303,0.565,cell
12,33,1138.106,119.015,31.213,1133,117,11,6,0.426,11.402,1133,120,15.255,6.000,1.832,0.546,0.653,cell
13,28,1220.786,136.714,20.142,1217,134,8,5,0.867,9.434,1217,134,147.995,5.000,2.015,0.496,0.875,cell
14,33,1131.136,147.500,34.870,1127,142,8,10,0.341,10.770,1128,152,68.199,7.242,1.611,0.621,0.569,cell
15,26,1269.231,162.615,25.556,1265,159,7,8,0.500,9.220,1265,160,130.601,5.935,1.872,0.534,0.634,cell
16,25,1288.180,162.860,22.385,1285,159,6,7,0.627,8.602,1286,166,54.462,6.000,1.553,0.644,0.735,cell
17,95,1189.984,168.363,59.355,1181,162,19,10,0.339,19.416,1181,166,168.111,9.828,2.451,0.408,0.607,cell
18,26,1238.538,169.962,26.385,1233,168,11,4,0.469,11.402,1233,172,15.255,4.000,3.295,0.303,0.667,cell
19,43,1317.802,174.593,42.284,1314,169,8,12,0.302,13.416,1315,169,116.565,8.000,1.522,0.657,0.566,cell
20,56,1283.804,176.893,46.284,1277,171,12,14,0.328,15.652,1280,171,116.565,9.135,2.178,0.459,0.523,cell
21,25,1223.740,175.700,22.728,1220,172,7,6,0.608,8.602,1220,178,35.538,5.659,1.877,0.533,0.758,cell
22,26,1176.000,177.731,26.142,1171,176,11,4,0.478,11.402,1171,179,15.255,4.000,3.614,0.277,0.732,cell
23,39,1215.782,184.474,38.385,1208,182,16,5,0.333,16.279,1208,182,169.380,4.489,5.284,0.189,0.639,cell
24,47,1343.138,186.564,38.870,1337,183,15,8,0.391,15.524,1337,189,14.931,7.428,2.444,0.409,0.614,cell
25,53,1301.217,190.821,46.770,1294,186,14,10,0.304,14.866,1294,188,160.346,9.459,1.712,0.584,0.567,cell
26,25,681.780,195.180,22.728,678,192,9,5,0.608,10.296,678,192,150.945,4.990,2.659,0.376,0.746,cell
27,55,891.536,197.427,34.042,886,194,12,9,0.596,12.369,886,195,165.964,9.000,1.601,0.625,0.748,cell
28,30,987.833,197.233,20.728,984,195,8,5,0.877,8.944,984,199,26.565,5.000,1.714,0.583,0.896,cell
29,26,906.769,198.923,25.556,901,197,11,4,0.500,11.180,901,198,169.695,4.000,2.854,0.350,0.722,cell
30,28,616.643,202.464,20.385,613,199,7,7,0.847,8.062,613,204,29.745,5.657,1.554,0.644,0.789,cell
31,58,445.517,207.190,28.971,441,202,8,10,0.868,11.180,443,202,116.565,8.000,1.286,0.778,0.859,cell
32,28,1204.000,205.000,19.314,1200,203,8,4,0.943,8.246,1200,204,165.964,4.000,1.908,0.524,0.933,cell
33,40,1223.400,212.325,28.385,1218,209,10,6,0.624,11.180,1218,215,26.565,6.000,1.944,0.514,0.784,cell
34,53,732.028,212.670,29.314,726,210,11,6,0.775,11.705,726,212,160.017,6.000,2.040,0.490,0.906,cell
35,25,1107.940,212.580,23.799,1103,210,9,5,0.555,9.220,1103,211,167.471,5.000,2.103,0.476,0.667,cell
36,42,1258.429,214.262,28.627,1255,210,8,10,0.644,10.630,1256,220,48.814,7.426,1.359,0.736,0.750,cell
37,95,1266.521,222.258,63.012,1259,214,13,20,0.301,20.396,1264,234,78.690,12.481,1.559,0.642,0.552,cell
38,27,1156.241,219.574,22.971,1152,216,8,6,0.643,8.544,1152,219,159.444,6.000,1.458,0.686,0.720,cell
39,27,710.722,218.759,27.556,705,217,11,4,0.447,11.705,705,221,19.983,3.582,4.184,0.239,0.740,cell
40,38,1126.316,224.053,30.870,1121,220,11,8,0.501,11.045,1121,223,174.806,7.799,1.415,0.707,0.650,cell
41,39,1381.192,229.397,31.456,1375,226,11,7,0.495,11.402,1375,232,15.255,7.000,1.606,0.623,0.650,cell
42,32,677.875,234.188,31.799,673,232,11,6,0.398,12.530,673,238,28.610,5.618,2.738,0.365,0.646,cell
43,46,1303.717,246.196,39.698,1299,241,10,11,0.367,11.402,1303,252,74.745,9.363,1.431,0.699,0.601,cell
44,29,1166.741,247.431,26.042,1163,244,8,8,0.537,8.944,1166,252,63.435,6.708,1.581,0.632,0.652,cell
45,25,1226.860,249.300,26.385,1223,244,7,10,0.451,12.207,1223,254,55.008,3.944,4.317,0.232,0.658,cell
46,50,1257.960,251.880,38.627,1254,244,7,14,0.421,14.560,1255,258,74.055,7.000,2.379,0.420,0.671,cell
47,38,1351.684,249.289,30.627,1347,245,8,10,0.509,12.207,1348,245,124.992,6.658,2.151,0.465,0.704,cell
48,25,1360.620,250.460,29.213,1358,246,7,10,0.368,10.296,1359,256,60.945,6.472,2.422,0.413,0.538,cell
49,25,1265.860,250.300,19.556,1262,247,7,6,0.821,7.280,1262,250,164.055,6.000,1.207,0.828,0.769,cell
50,27,1321.944,253.648,29.213,1318,250,8,6,0.398,9.434,1318,251,147.995,6.000,1.776,0.563,0.675,cell
51,28,1287.857,255.750,24.971,1286,251,4,9,0.564,9.849,1286,260,66.038,4.000,2.467,0.405,0.800,cell
52,74,1272.851,256.108,55.113,1262,252,21,8,0.306,22.136,1262,260,18.435,7.005,4.213,0.237,0.622,cell
53,44,1083.841,258.477,32.627,1080,253,9,11,0.519,12.042,1080,264,41.634,8.004,1.614,0.620,0.688,cell
54,36,610.222,266.389,26.971,607,262,7,10,0.622,11.180,608,272,63.435,5.357,2.588,0.386,0.800,cell
55,116,1414.940,270.879,59.012,1407,264,17,14,0.419,19.235,1407,277,27.897,13.770,1.232,0.812,0.654,cell
56,29,1182.017,268.431,26.142,1176,266,11,5,0.533,11.402,1176,267,164.745,5.000,2.621,0.382,0.744,cell
57,136,1236.485,275.765,65.255,1230,267,16,17,0.401,17.720,1232,267,106.390,15.821,1.098,0.911,0.680,cell
58,43,1401.802,272.267,36.284,1397,267,11,10,0.410,11.705,1397,275,19.983,8.963,1.257,0.795,0.614,cell
59,31,1167.726,282.339,33.213,1163,277,9,11,0.353,14.213,1163,277,129.289,4.800,4.567,0.219,0.569,cell
60,64,1421.656,283.016,51.355,1414,278,15,12,0.305,19.209,1414,278,141.340,8.433,3.012,0.332,0.615,cell
61,41,1189.598,291.744,35.456,1185,286,9,12,0.410,13.892,1187,298,59.744,6.194,3.198,0.313,0.617,cell
62,53,1347.142,291.066,46.770,1341,287,13,10,0.304,14.318,1341,288,155.225,8.171,2.004,0.499,0.582,cell
63,46,1253.152,293.848,43.456,1246,289,15,8,0.306,17.000,1246,289,151.928,7.398,2.746,0.364,0.558,cell
64,25,1211.540,294.780,26.385,1207,292,7,7,0.451,9.220,1207,292,139.399,6.517,1.466,0.682,0.676,cell
65,31,1364.371,299.371,24.385,1360,296,8,8,0.655,9.220,1360,298,139.399,6.102,1.540,0.649,0.721,cell
66,44,1304.545,300.114,32.627,1299,297,11,7,0.519,11.402,1299,298,164.745,6.905,1.845,0.542,0.733,cell
67,27,1312.981,322.537,26.971,1309,318,7,10,0.466,10.770,1310,318,111.801,4.919,2.879,0.347,0.621,cell
68,29,540.776,321.741,26.627,536,319,10,6,0.514,10.440,536,324,16.699,5.494,2.413,0.414,0.644,cell
69,27,1321.204,323.944,27.799,1318,319,6,10,0.439,11.180,1319,329,63.435,5.376,2.769,0.361,0.628,cell
70,25,1327.700,324.900,26.971,1325,320,7,8,0.432,10.000,1326,320,126.870,6.574,1.961,0.510,0.610,cell
71,50,534.340,333.660,43.941,528,327,13,13,0.325,17.692,528,340,42.709,6.810,4.075,0.245,0.571,cell
72,27,1237.167,329.833,27.314,1232,328,12,4,0.455,12.649,1232,332,18.435,3.452,4.202,0.238,0.750,cell
73,53,1306.613,334.443,44.627,1301,328,13,11,0.334,14.765,1301,330,151.699,10.817,1.546,0.647,0.525,cell
74,56,1372.446,336.250,42.870,1365,329,14,11,0.383,15.811,1365,339,34.695,8.438,2.242,0.446,0.593,cell
75,35,1353.757,337.443,37.213,1350,333,7,11,0.318,12.083,1351,333,114.444,7.000,1.676,0.597,0.583,cell
76,25,1312.980,341.140,23.556,1308,338,8,6,0.566,8.944,1308,342,26.565,5.571,1.742,0.574,0.714,cell
77,56,1379.750,343.661,35.799,1376,339,10,11,0.549,12.207,1378,350,55.008,9.300,1.373,0.729,0.718,cell
78,45,1258.522,345.189,38.284,1252,341,13,7,0.386,13.928,1252,347,21.038,6.529,2.343,0.427,0.625,cell
79,67,1366.201,345.455,35.799,1359,342,14,7,0.657,14.318,1359,344,167.905,7.000,2.047,0.488,0.832,cell
80,32,1209.188,347.906,26.385,1205,345,9,7,0.578,10.296,1205,352,29.055,6.174,1.739,0.575,0.703,cell
81,47,1307.309,354.521,26.385,1303,351,9,8,0.848,10.296,1303,351,150.945,7.845,1.348,0.742,0.839,cell
82,36,1334.139,360.694,35.456,1327,356,14,8,0.360,14.866,1327,358,160.346,4.800,4.351,0.230,0.576,cell
83,55,1421.882,362.627,44.042,1416,356,10,15,0.356,17.493,1416,356,120.964,8.060,2.825,0.354,0.570,cell
84,178,1276.056,368.483,81.740,1269,359,15,23,0.335,23.195,1277,382,82.569,14.423,1.555,0.643,0.648,cell
85,27,1205.204,362.426,25.799,1200,360,10,5,0.510,10.440,1200,363,16.699,4.707,2.789,0.359,0.684,cell
86,41,1416.500,365.939,27.799,1413,361,8,9,0.667,9.487,1414,361,108.435,8.000,1.174,0.852,0.739,cell
87,25,1263.660,366.020,22.971,1260,362,6,8,0.595,8.485,1260,368,45.000,6.000,1.433,0.698,0.714,cell
88,40,1407.175,371.875,34.870,1402,366,10,12,0.413,13.454,1402,366,131.987,6.261,2.590,0.386,0.611,cell
